spp_group,iucn_sid,iucn_subpop,spatial_source,name_verified,class,sciname,am_sid,am_sciname,reviewed,iucn_id
WRASSE,187511,NA,iucn,TRUE,Actinopterygii,Choerodon fasciatus,Fis-28602,Choerodon fasciatus,null,187511
WRASSE,187512,NA,iucn,TRUE,Actinopterygii,Halichoeres cyanocephalus,Fis-24657,Halichoeres cyanocephalus,null,187512
WRASSE,187514,NA,iucn,TRUE,Actinopterygii,Paracheilinus carpenteri,Fis-31114,Paracheilinus carpenteri,null,187514
WRASSE,187515,NA,iucn,TRUE,Actinopterygii,Halichoeres podostigma,Fis-21695,Halichoeres podostigma,null,187515
WRASSE,187516,NA,iucn,TRUE,Actinopterygii,Bodianus axillaris,Fis-25660,Bodianus axillaris,null,187516
WRASSE,187517,NA,iucn,TRUE,Actinopterygii,Diproctacanthus xanthurus,Fis-25463,Diproctacanthus xanthurus,1,187517
WRASSE,187518,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus luteovittatus,Fis-51740,Cirrhilabrus luteovittatus,null,187518
WRASSE,187519,NA,iucn,TRUE,Actinopterygii,Pictilabrus laticlavius,Fis-114156,Pictilabrus laticlavius,null,187519
WRASSE,187520,NA,iucn,TRUE,Actinopterygii,Achoerodus gouldii,Fis-29141,Achoerodus gouldii,null,187520
WRASSE,187522,NA,iucn,TRUE,Actinopterygii,Symphodus bailloni,Fis-27320,Symphodus bailloni,null,187522
WRASSE,187523,NA,iucn,TRUE,Actinopterygii,Oxycheilinus bimaculatus,Fis-25704,Oxycheilinus bimaculatus,null,187523
WRASSE,187524,NA,iucn,TRUE,Actinopterygii,Thalassoma rueppellii,Fis-58778,Thalassoma rueppellii,null,187524
WRASSE,187525,NA,iucn,TRUE,Actinopterygii,Terelabrus rubrovittatus,Fis-145104,Terelabrus rubrovittatus,null,187525
WRASSE,187526,NA,iucn,TRUE,Actinopterygii,Larabicus quadrilineatus,Fis-58779,Larabicus quadrilineatus,null,187526
WRASSE,187527,NA,iucn,TRUE,Actinopterygii,Hologymnosus doliatus,Fis-25728,Hologymnosus doliatus,null,187527
WRASSE,187528,NA,iucn,TRUE,Actinopterygii,Bodianus paraleucosticticus,Fis-161297,Bodianus paraleucosticticus,null,187528
WRASSE,187530,NA,iucn,TRUE,Actinopterygii,Cymolutes torquatus,Fis-25711,Cymolutes torquatus,null,187530
WRASSE,187531,NA,iucn,TRUE,Actinopterygii,Halichoeres raisneri,Fis-169117,Sagittalarva inornatus,null,187531
WRASSE,187533,NA,iucn,TRUE,Actinopterygii,Pseudolabrus guentheri,Fis-35506,Pseudolabrus guentheri,null,187533
WRASSE,187534,NA,iucn,TRUE,Actinopterygii,Halichoeres zeylonicus,Fis-46974,Halichoeres zeylonicus,null,187534
WRASSE,187535,NA,iucn,TRUE,Actinopterygii,Notolabrus parilus,Fis-113737,Notolabrus parilus,null,187535
WRASSE,187536,NA,iucn,TRUE,Actinopterygii,Gomphosus varius,Fis-31473,Gomphosus varius,1,187536
WRASSE,187537,NA,iucn,TRUE,Actinopterygii,Halichoeres orientalis,Fis-132342,Halichoeres orientalis,null,187537
WRASSE,187538,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus roseafascia,Fis-56858,Cirrhilabrus roseafascia,null,187538
WRASSE,187539,NA,iucn,TRUE,Actinopterygii,Iniistius twistii,Fis-166561,Iniistius twistii,null,187539
WRASSE,187541,NA,iucn,TRUE,Actinopterygii,Labrus merula,Fis-31025,Labrus merula,null,187541
WRASSE,187543,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus cenderawasih,Fis-161183,Cirrhilabrus cenderawasih,null,187543
WRASSE,187544,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus cyanopleura,Fis-25462,Cirrhilabrus cyanopleura,1,187544
WRASSE,187545,NA,iucn,TRUE,Actinopterygii,Halichoeres timorensis,Fis-21694,Halichoeres timorensis,null,187545
WRASSE,187546,NA,iucn,TRUE,Actinopterygii,Clepticus parrae,Fis-24509,Clepticus parrae,null,187546
WRASSE,187547,NA,iucn,TRUE,Actinopterygii,Pseudocoris yamashiroi,Fis-25729,Pseudocoris yamashiroi,1,187547
WRASSE,187548,NA,iucn,TRUE,Actinopterygii,Halichoeres nebulosus,Fis-26247,Halichoeres nebulosus,null,187548
WRASSE,187549,NA,iucn,TRUE,Actinopterygii,Halichoeres maculipinna,Fis-24659,Halichoeres maculipinna,null,187549
WRASSE,187551,NA,iucn,TRUE,Actinopterygii,Hemigymnus sexfasciatus,Fis-169691,Hemigymnus sexfasciatus,null,187551
WRASSE,187553,NA,iucn,TRUE,Actinopterygii,Bodianus vulpinus,Fis-28743,Bodianus vulpinus,null,187553
WRASSE,187554,NA,iucn,TRUE,Actinopterygii,Bodianus bilunulatus,Fis-26201,Bodianus bilunulatus,null,187554
WRASSE,187555,NA,iucn,TRUE,Actinopterygii,Anampses chrysocephalus,Fis-31147,Anampses chrysocephalus,null,187555
WRASSE,187559,NA,iucn,TRUE,Actinopterygii,Thalassoma hardwicke,Fis-10657,Thalassoma hardwicke,1,187559
WRASSE,187560,NA,iucn,TRUE,Actinopterygii,Paracheilinus lineopunctatus,Fis-31112,Paracheilinus lineopunctatus,null,187560
WRASSE,187561,NA,iucn,TRUE,Actinopterygii,Halichoeres solorensis,Fis-28153,Halichoeres solorensis,null,187561
WRASSE,187562,NA,iucn,TRUE,Actinopterygii,Suezichthys gracilis,Fis-25105,Suezichthys gracilis,null,187562
WRASSE,187563,NA,iucn,TRUE,Actinopterygii,Stethojulis interrupta,Fis-26230,Stethojulis interrupta,1,187563
WRASSE,187564,NA,iucn,TRUE,Actinopterygii,Halichoeres melasmapomus,Fis-31124,Halichoeres melasmapomus,null,187564
WRASSE,187565,NA,iucn,TRUE,Actinopterygii,Halichoeres biocellatus,Fis-31474,Halichoeres biocellatus,null,187565
WRASSE,187566,NA,iucn,TRUE,Actinopterygii,Notolabrus cinctus,Fis-113864,Notolabrus cinctus,null,187566
WRASSE,187567,NA,iucn,TRUE,Actinopterygii,Anampses lennardi,Fis-31145,Anampses lennardi,null,187567
WRASSE,187568,NA,iucn,TRUE,Actinopterygii,Choerodon oligacanthus,Fis-26998,Choerodon oligacanthus,1,187568
WRASSE,187569,NA,iucn,TRUE,Actinopterygii,Gomphosus caeruleus,Fis-32511,Gomphosus caeruleus,null,187569
WRASSE,187570,NA,iucn,TRUE,Actinopterygii,Bodianus pulchellus,Fis-23396,Bodianus pulchellus,null,187570
WRASSE,187571,NA,iucn,TRUE,Actinopterygii,Bodianus prognathus,Fis-113168,Bodianus prognathus,null,187571
WRASSE,187573,NA,iucn,TRUE,Actinopterygii,Symphodus rostratus,Fis-25197,Symphodus rostratus,null,187573
WRASSE,187574,NA,iucn,TRUE,Actinopterygii,Suezichthys soelae,Fis-30958,Suezichthys soelae,null,187574
WRASSE,187575,NA,iucn,TRUE,Actinopterygii,Labroides pectoralis,Fis-31478,Labroides pectoralis,1,187575
WRASSE,187576,NA,iucn,TRUE,Actinopterygii,Bodianus sepiacaudus,Fis-161648,Bodianus sepiacaudus,null,187576
WRASSE,187577,NA,iucn,TRUE,Actinopterygii,Oxycheilinus nigromarginatus,Fis-156683,Oxycheilinus nigromarginatus,null,187577
WRASSE,187578,NA,iucn,TRUE,Actinopterygii,Choerodon anchorago,Fis-25663,Choerodon anchorago,null,187578
WRASSE,187580,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus pylei,Fis-132105,Cirrhilabrus pylei,null,187580
WRASSE,187581,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus rubrisquamis,Fis-56864,Cirrhilabrus rubrisquamis,null,187581
WRASSE,187583,NA,iucn,TRUE,Actinopterygii,Bodianus cylindriatus,Fis-53989,Bodianus cylindriatus,null,187583
WRASSE,187584,NA,iucn,TRUE,Actinopterygii,Halichoeres poeyi,Fis-24661,Halichoeres poeyi,null,187584
WRASSE,187585,NA,iucn,TRUE,Actinopterygii,Halichoeres signifer,Fis-60899,Halichoeres signifer,null,187585
WRASSE,187586,NA,iucn,TRUE,Actinopterygii,Pseudojuloides atavai,Fis-31118,Pseudojuloides atavai,null,187586
WRASSE,187587,NA,iucn,TRUE,Actinopterygii,Bodianus diana,Fis-25661,Bodianus diana,1,187587
WRASSE,187588,NA,iucn,TRUE,Actinopterygii,Suezichthys aylingi,Fis-30957,Suezichthys aylingi,1,187588
WRASSE,187589,NA,iucn,TRUE,Actinopterygii,Halichoeres iridis,Fis-35356,Halichoeres iridis,null,187589
WRASSE,187592,NA,iucn,TRUE,Actinopterygii,Iniistius auropunctatus,Fis-146177,Iniistius auropunctatus,null,187592
WRASSE,187594,NA,iucn,TRUE,Actinopterygii,Pseudocheilinops ataenia,Fis-31466,Pseudocheilinops ataenia,null,187594
WRASSE,187595,NA,iucn,TRUE,Actinopterygii,Symphodus caeruleus,Fis-139509,Centrolabrus caeruleus,null,187595
WRASSE,187596,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus balteatus,Fis-58712,Cirrhilabrus balteatus,null,187596
WRASSE,187597,NA,iucn,TRUE,Actinopterygii,Bodianus rubrisos,Fis-161649,Bodianus rubrisos,null,187597
WRASSE,187598,NA,iucn,TRUE,Actinopterygii,Halichoeres bicolor,Fis-130735,Halichoeres bicolor,null,187598
WRASSE,187599,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus scottorum,Fis-35327,Cirrhilabrus scottorum,null,187599
WRASSE,187600,NA,iucn,TRUE,Actinopterygii,Halichoeres nigrescens,Fis-142138,Halichoeres nigrescens,null,187600
WRASSE,187601,NA,iucn,TRUE,Actinopterygii,Thalassoma ballieui,Fis-26688,Thalassoma ballieui,null,187601
WRASSE,187602,NA,iucn,TRUE,Actinopterygii,Coris flavovittata,Fis-26708,Coris flavovittata,null,187602
WRASSE,187603,NA,iucn,TRUE,Actinopterygii,Coris roseoviridis,Fis-135071,Coris roseoviridis,null,187603
WRASSE,187604,NA,iucn,TRUE,Actinopterygii,Pteragogus enneacanthus,Fis-127206,Pteragogus enneacanthus,1,187604
WRASSE,187609,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus lubbocki,Fis-35461,Cirrhilabrus lubbocki,null,187609
WRASSE,187610,NA,iucn,TRUE,Actinopterygii,Iniistius celebicus,Fis-146182,Iniistius celebicus,null,187610
WRASSE,187611,NA,iucn,TRUE,Actinopterygii,Pseudocoris ocellata,Fis-149123,Pseudocoris ocellata,null,187611
WRASSE,187612,NA,iucn,TRUE,Actinopterygii,Choerodon jordani,Fis-26212,Choerodon jordani,null,187612
WRASSE,187613,NA,iucn,TRUE,Actinopterygii,Decodon puellaris,Fis-24537,Decodon puellaris,null,187613
WRASSE,187614,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus lunatus,Fis-32429,Cirrhilabrus lunatus,null,187614
WRASSE,187618,NA,iucn,TRUE,Actinopterygii,Cheilinus lunulatus,Fis-28623,Cheilinus lunulatus,null,187618
WRASSE,187620,NA,iucn,TRUE,Actinopterygii,Labropsis manabei,Fis-21727,Labropsis manabei,null,187620
WRASSE,187621,NA,iucn,TRUE,Actinopterygii,Pseudocheilinus octotaenia,Fis-31468,Pseudocheilinus octotaenia,null,187621
WRASSE,187622,NA,iucn,TRUE,Actinopterygii,Epibulus brevis,Fis-161080,Epibulus brevis,null,187622
WRASSE,187623,NA,iucn,TRUE,Actinopterygii,Iniistius dea,Fis-155103,Iniistius dea,null,187623
WRASSE,187624,NA,iucn,TRUE,Actinopterygii,Halichoeres chrysus,Fis-31123,Halichoeres chrysus,null,187624
WRASSE,187625,NA,iucn,TRUE,Actinopterygii,Pteragogus guttatus,Fis-25717,Pteragogus guttatus,null,187625
WRASSE,187626,NA,iucn,TRUE,Actinopterygii,Pseudojuloides cerasinus,Fis-25350,Pseudojuloides cerasinus,null,187626
WRASSE,187627,NA,iucn,TRUE,Actinopterygii,Hologymnosus rhodonotus,Fis-32426,Hologymnosus rhodonotus,null,187627
WRASSE,187629,NA,iucn,TRUE,Actinopterygii,Xyrichtys pastellus,Fis-168179,Novaculops pastellus,null,187629
WRASSE,187630,NA,iucn,TRUE,Actinopterygii,Pictilabrus viridis,Fis-114176,Pictilabrus viridis,null,187630
WRASSE,187631,NA,iucn,TRUE,Actinopterygii,Labrichthys unilineatus,Fis-25464,Labrichthys unilineatus,null,187631
WRASSE,187632,NA,iucn,TRUE,Actinopterygii,Stethojulis albovittata,Fis-26808,Stethojulis albovittata,null,187632
WRASSE,187633,NA,iucn,TRUE,Actinopterygii,Notolabrus gymnogenis,Fis-113783,Notolabrus gymnogenis,null,187633
WRASSE,187634,NA,iucn,TRUE,Actinopterygii,Halichoeres miniatus,Fis-26222,Halichoeres miniatus,null,187634
WRASSE,187635,NA,iucn,TRUE,Actinopterygii,Paracheilinus flavianalis,Fis-145595,Paracheilinus flavianalis,null,187635
WRASSE,187636,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus temminckii,Fis-31404,Cirrhilabrus temminckii,null,187636
WRASSE,187638,NA,iucn,TRUE,Actinopterygii,Bodianus bimaculatus,Fis-31407,Bodianus bimaculatus,null,187638
WRASSE,187639,NA,iucn,TRUE,Actinopterygii,Anampses lineatus,Fis-32535,Anampses lineatus,null,187639
WRASSE,187640,NA,iucn,TRUE,Actinopterygii,Coris cuvieri,Fis-128051,Coris cuvieri,null,187640
WRASSE,187641,NA,iucn,TRUE,Actinopterygii,Pseudolabrus mortonii,Fis-114118,Pseudolabrus rubicundus,null,187641
WRASSE,187643,NA,iucn,TRUE,Actinopterygii,Bodianus insularis,Fis-35836,Bodianus insularis,null,187643
WRASSE,187644,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus lanceolatus,Fis-32428,Cirrhilabrus lanceolatus,null,187644
WRASSE,187645,NA,iucn,TRUE,Actinopterygii,Pseudojuloides severnsi,Fis-145556,Pseudojuloides severnsi,null,187645
WRASSE,187646,NA,iucn,TRUE,Actinopterygii,Bodianus mesothorax,Fis-25662,Bodianus mesothorax,1,187646
WRASSE,187647,NA,iucn,TRUE,Actinopterygii,Choerodon melanostigma,Fis-126144,Choerodon melanostigma,null,187647
WRASSE,187648,NA,iucn,TRUE,Actinopterygii,Bodianus macrourus,Fis-29117,Bodianus macrourus,null,187648
WRASSE,187649,NA,iucn,TRUE,Actinopterygii,Cheilinus oxycephalus,Fis-31461,Cheilinus oxycephalus,null,187649
WRASSE,187650,NA,iucn,TRUE,Actinopterygii,Bodianus flavipinnis,Fis-149153,Bodianus flavipinnis,null,187650
WRASSE,187651,NA,iucn,TRUE,Actinopterygii,Pteragogus pelycus,Fis-32638,Pteragogus pelycus,null,187651
WRASSE,187652,NA,iucn,TRUE,Actinopterygii,Thalassoma bifasciatum,Fis-25028,Thalassoma bifasciatum,null,187652
WRASSE,187653,NA,iucn,TRUE,Actinopterygii,Symphodus roissali,Fis-23846,Symphodus roissali,null,187653
WRASSE,187654,NA,iucn,TRUE,Actinopterygii,Labrus viridis,Fis-126019,Labrus viridis,null,187654
WRASSE,187655,NA,iucn,TRUE,Actinopterygii,Iniistius melanopus,Fis-166560,Iniistius melanopus,null,187655
WRASSE,187656,NA,iucn,TRUE,Actinopterygii,Paracheilinus angulatus,Fis-31116,Paracheilinus angulatus,null,187656
WRASSE,187657,NA,iucn,TRUE,Actinopterygii,Iniistius griffithsi,Fis-159650,Iniistius griffithsi,null,187657
WRASSE,187658,NA,iucn,TRUE,Actinopterygii,Pseudocheilinus evanidus,Fis-31467,Pseudocheilinus evanidus,null,187658
WRASSE,187659,NA,iucn,TRUE,Actinopterygii,Coris hewetti,Fis-135029,Coris hewetti,null,187659
WRASSE,187662,NA,iucn,TRUE,Actinopterygii,Notolabrus celidotus,Fis-113829,Notolabrus celidotus,null,187662
WRASSE,187664,NA,iucn,TRUE,Actinopterygii,Coris formosa,Fis-26673,Coris formosa,null,187664
WRASSE,187666,NA,iucn,TRUE,Actinopterygii,Pseudocheilinus dispilus,Fis-134710,Pseudocheilinus dispilus,null,187666
WRASSE,187667,NA,iucn,TRUE,Actinopterygii,Macropharyngodon cyanoguttatus,Fis-21777,Macropharyngodon cyanoguttatus,null,187667
WRASSE,187670,NA,iucn,TRUE,Actinopterygii,Xyrichtys splendens,Fis-30093,Xyrichtys splendens,null,187670
WRASSE,187672,NA,iucn,TRUE,Actinopterygii,Bodianus rufus,Fis-23397,Bodianus rufus,null,187672
WRASSE,187673,NA,iucn,TRUE,Actinopterygii,Halichoeres hortulanus,Fis-28580,Halichoeres hortulanus,1,187673
WRASSE,187674,NA,iucn,TRUE,Actinopterygii,Oxycheilinus unifasciatus,Fis-25708,Oxycheilinus unifasciatus,null,187674
WRASSE,187675,NA,iucn,TRUE,Actinopterygii,Labropsis australis,Fis-31129,Labropsis australis,null,187675
WRASSE,187677,NA,iucn,TRUE,Actinopterygii,Halichoeres melanurus,Fis-25352,Halichoeres melanurus,1,187677
WRASSE,187678,NA,iucn,TRUE,Actinopterygii,Lappanella fasciata,Fis-52009,Lappanella fasciata,null,187678
WRASSE,187679,NA,iucn,TRUE,Actinopterygii,Coris picta,Fis-26414,Coris picta,null,187679
WRASSE,187680,NA,iucn,TRUE,Actinopterygii,Macropharyngodon geoffroy,Fis-21772,Macropharyngodon geoffroy,null,187680
WRASSE,187681,NA,iucn,TRUE,Actinopterygii,Cymolutes praetextatus,Fis-25710,Cymolutes praetextatus,null,187681
WRASSE,187683,NA,iucn,TRUE,Actinopterygii,Bodianus macrognathos,Fis-29116,Bodianus macrognathos,null,187683
WRASSE,187684,NA,iucn,TRUE,Actinopterygii,Pteragogus flagellifer,Fis-26806,Pteragogus flagellifer,null,187684
WRASSE,187685,NA,iucn,TRUE,Actinopterygii,Thalassoma lutescens,Fis-25736,Thalassoma lutescens,null,187685
WRASSE,187687,NA,iucn,TRUE,Actinopterygii,Halichoeres chlorocephalus,Fis-142137,Halichoeres chlorocephalus,null,187687
WRASSE,187688,NA,iucn,TRUE,Actinopterygii,Pseudocoris heteroptera,Fis-28151,Pseudocoris heteroptera,null,187688
WRASSE,187689,NA,iucn,TRUE,Actinopterygii,Stethojulis trilineata,Fis-26224,Stethojulis trilineata,null,187689
WRASSE,187690,NA,iucn,TRUE,Actinopterygii,Bodianus leucosticticus,Fis-26660,Bodianus leucosticticus,null,187690
WRASSE,187691,NA,iucn,TRUE,Actinopterygii,Halichoeres lapillus,Fis-32637,Halichoeres lapillus,null,187691
WRASSE,187692,NA,iucn,TRUE,Actinopterygii,Macropharyngodon meleagris,Fis-25409,Macropharyngodon meleagris,1,187692
WRASSE,187693,NA,iucn,TRUE,Actinopterygii,Thalassoma nigrofasciatum,Fis-158172,Thalassoma nigrofasciatum,1,187693
WRASSE,187694,NA,iucn,TRUE,Actinopterygii,Halichoeres melanochir,Fis-32086,Halichoeres melanochir,null,187694
WRASSE,187696,NA,iucn,TRUE,Actinopterygii,Xyrichtys novacula,Fis-25198,Xyrichtys novacula,null,187696
WRASSE,187697,NA,iucn,TRUE,Actinopterygii,Bodianus masudai,Fis-53992,Bodianus masudai,null,187697
WRASSE,187698,NA,iucn,TRUE,Actinopterygii,Hologymnosus annulatus,Fis-25727,Hologymnosus annulatus,null,187698
WRASSE,187699,NA,iucn,TRUE,Actinopterygii,Halichoeres claudia,Fis-163003,Halichoeres claudia,null,187699
WRASSE,187701,NA,iucn,TRUE,Actinopterygii,Xenojulis margaritaceus,Fis-25355,Xenojulis margaritaceus,null,187701
WRASSE,187702,NA,iucn,TRUE,Actinopterygii,Labropsis alleni,Fis-31125,Labropsis alleni,null,187702
WRASSE,187705,NA,iucn,TRUE,Actinopterygii,Iniistius pavo,Fis-7176,Iniistius pavo,null,187705
WRASSE,187707,NA,iucn,TRUE,Actinopterygii,Thalassoma trilobatum,Fis-25739,Thalassoma trilobatum,null,187707
WRASSE,187710,NA,iucn,TRUE,Actinopterygii,Anampses geographicus,Fis-31135,Anampses geographicus,null,187710
WRASSE,187711,NA,iucn,TRUE,Actinopterygii,Thalassoma duperrey,Fis-26687,Thalassoma duperrey,null,187711
WRASSE,187713,NA,iucn,TRUE,Actinopterygii,Pseudodax moluccanus,Fis-25703,Pseudodax moluccanus,null,187713
WRASSE,187714,NA,iucn,TRUE,Actinopterygii,Symphodus cinereus,Fis-23845,Symphodus cinereus,null,187714
WRASSE,187715,NA,iucn,TRUE,Actinopterygii,Bodianus anthioides,Fis-25659,Bodianus anthioides,null,187715
WRASSE,187716,NA,iucn,TRUE,Actinopterygii,Anampses caeruleopunctatus,Fis-31132,Anampses caeruleopunctatus,1,187716
WRASSE,187718,NA,iucn,TRUE,Actinopterygii,Oxycheilinus arenatus,Fis-47531,Oxycheilinus arenatus,null,187718
WRASSE,187719,NA,iucn,TRUE,Actinopterygii,Clepticus brasiliensis,Fis-149111,Clepticus brasiliensis,null,187719
WRASSE,187720,NA,iucn,TRUE,Actinopterygii,Choerodon sugillatum,Fis-145583,Choerodon sugillatum,null,187720
WRASSE,187721,NA,iucn,TRUE,Actinopterygii,Bodianus izuensis,Fis-53991,Bodianus izuensis,null,187721
WRASSE,187722,NA,iucn,TRUE,Actinopterygii,Epibulus insidiator,Fis-25709,Epibulus insidiator,null,187722
WRASSE,187723,NA,iucn,TRUE,Actinopterygii,Anampses meleagrides,Fis-31133,Anampses meleagrides,1,187723
WRASSE,187724,NA,iucn,TRUE,Actinopterygii,Halichoeres garnoti,Fis-24658,Halichoeres garnoti,null,187724
WRASSE,187725,NA,iucn,TRUE,Actinopterygii,Polylepion cruentum,Fis-35657,Polylepion cruentum,null,187725
WRASSE,187726,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus rubriventralis,Fis-35351,Cirrhilabrus rubriventralis,null,187726
WRASSE,187727,NA,iucn,TRUE,Actinopterygii,Iniistius bimaculatus,Fis-153058,Iniistius bimaculatus,null,187727
WRASSE,187728,NA,iucn,TRUE,Actinopterygii,Labropsis micronesica,Fis-31128,Labropsis micronesica,null,187728
WRASSE,187729,NA,iucn,TRUE,Actinopterygii,Coris aurilineata,Fis-35456,Coris aurilineata,null,187729
WRASSE,187730,NA,iucn,TRUE,Actinopterygii,Stethojulis notialis,Fis-139755,Stethojulis notialis,null,187730
WRASSE,187731,NA,iucn,TRUE,Actinopterygii,Iniistius baldwini,Fis-146181,Iniistius baldwini,null,187731
WRASSE,187732,NA,iucn,TRUE,Actinopterygii,Halichoeres brasiliensis,Fis-149619,Halichoeres brasiliensis,null,187732
WRASSE,187733,NA,iucn,TRUE,Actinopterygii,Thalassoma quinquevittatum,Fis-25738,Thalassoma quinquevittatum,null,187733
WRASSE,187735,NA,iucn,TRUE,Actinopterygii,Oxycheilinus mentalis,Fis-58709,Oxycheilinus mentalis,null,187735
WRASSE,187736,NA,iucn,TRUE,Actinopterygii,Halichoeres radiatus,Fis-23532,Halichoeres radiatus,null,187736
WRASSE,187737,NA,iucn,TRUE,Actinopterygii,Oxycheilinus lineatus,Fis-159824,Oxycheilinus lineatus,null,187737
WRASSE,187738,NA,iucn,TRUE,Actinopterygii,Stethojulis terina,Fis-139756,Stethojulis terina,null,187738
WRASSE,187739,NA,iucn,TRUE,Actinopterygii,Cheilinus fasciatus,Fis-25707,Cheilinus fasciatus,1,187739
WRASSE,187740,NA,iucn,TRUE,Actinopterygii,Pseudocheilinus tetrataenia,Fis-31469,Pseudocheilinus tetrataenia,null,187740
WRASSE,187741,NA,iucn,TRUE,Actinopterygii,Pseudocheilinus citrinus,Fis-134599,Pseudocheilinus citrinus,null,187741
WRASSE,187742,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus beauperryi,Fis-161547,Cirrhilabrus beauperryi,null,187742
WRASSE,187744,NA,iucn,TRUE,Actinopterygii,Bodianus loxozonus,Fis-28609,Bodianus loxozonus,1,187744
WRASSE,187746,NA,iucn,TRUE,Actinopterygii,Thalassoma purpureum,Fis-25737,Thalassoma purpureum,null,187746
WRASSE,187747,NA,iucn,TRUE,Actinopterygii,Choerodon robustus,Fis-26337,Choerodon robustus,null,187747
WRASSE,187748,NA,iucn,TRUE,Actinopterygii,Symphodus melops,Fis-22769,Symphodus melops,null,187748
WRASSE,187749,NA,iucn,TRUE,Actinopterygii,Leptojulis chrysotaenia,Fis-59735,Leptojulis chrysotaenia,null,187749
WRASSE,187750,NA,iucn,TRUE,Actinopterygii,Halichoeres trispilus,Fis-58537,Halichoeres trispilus,null,187750
WRASSE,187751,NA,iucn,TRUE,Actinopterygii,Ctenolabrus rupestris,Fis-22752,Ctenolabrus rupestris,null,187751
WRASSE,187752,NA,iucn,TRUE,Actinopterygii,Coris julis,Fis-22750,Coris julis,null,187752
WRASSE,187753,NA,iucn,TRUE,Actinopterygii,Bodianus trilineatus,Fis-145609,Bodianus trilineatus,null,187753
WRASSE,187754,NA,iucn,TRUE,Actinopterygii,Cymolutes lecluse,Fis-25999,Cymolutes lecluse,null,187754
WRASSE,187755,NA,iucn,TRUE,Actinopterygii,Labroides rubrolabiatus,Fis-53996,Labroides rubrolabiatus,null,187755
WRASSE,187756,NA,iucn,TRUE,Actinopterygii,Symphodus melanocercus,Fis-49160,Symphodus melanocercus,null,187756
WRASSE,187757,NA,iucn,TRUE,Actinopterygii,Paracheilinus nursalim,Fis-160832,Paracheilinus nursalim,null,187757
WRASSE,187758,NA,iucn,TRUE,Actinopterygii,Anampses cuvier,Fis-31144,Anampses cuvier,null,187758
WRASSE,187759,NA,iucn,TRUE,Actinopterygii,Anampses neoguinaicus,Fis-31134,Anampses neoguinaicus,null,187759
WRASSE,187762,NA,iucn,TRUE,Actinopterygii,Oxycheilinus celebicus,Fis-47564,Oxycheilinus celebicus,null,187762
WRASSE,187763,NA,iucn,TRUE,Actinopterygii,Novaculichthys macrolepidotus,Fis-164874,Novaculoides macrolepidotus,null,187763
WRASSE,187765,NA,iucn,TRUE,Actinopterygii,Paracheilinus bellae,Fis-58720,Paracheilinus bellae,null,187765
WRASSE,187766,NA,iucn,TRUE,Actinopterygii,Halichoeres kallochroma,Fis-145088,Halichoeres kallochroma,null,187766
WRASSE,187767,NA,iucn,TRUE,Actinopterygii,Labroides bicolor,Fis-31477,Labroides bicolor,null,187767
WRASSE,187768,NA,iucn,TRUE,Actinopterygii,Macropharyngodon ornatus,Fis-35326,Macropharyngodon ornatus,null,187768
WRASSE,187769,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus punctatus,Fis-35455,Cirrhilabrus punctatus,null,187769
WRASSE,187770,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus walindi,Fis-132106,Cirrhilabrus walindi,null,187770
WRASSE,187772,NA,iucn,TRUE,Actinopterygii,Macropharyngodon negrosensis,Fis-21770,Macropharyngodon negrosensis,null,187772
WRASSE,187775,NA,iucn,TRUE,Actinopterygii,Symphodus doderleini,Fis-132769,Symphodus doderleini,null,187775
WRASSE,187777,NA,iucn,TRUE,Actinopterygii,Polylepion russelli,Fis-28744,Polylepion russelli,null,187777
WRASSE,187779,NA,iucn,TRUE,Actinopterygii,Thalassoma hebraicum,Fis-26804,Thalassoma hebraicum,1,187779
WRASSE,187780,NA,iucn,TRUE,Actinopterygii,Thalassoma jansenii,Fis-25734,Thalassoma jansenii,1,187780
WRASSE,187781,NA,iucn,TRUE,Actinopterygii,Bodianus perditio,Fis-26672,Bodianus perditio,null,187781
WRASSE,187782,NA,iucn,TRUE,Actinopterygii,Xyrichtys halsteadi,Fis-168177,Novaculops halsteadi,null,187782
WRASSE,187783,NA,iucn,TRUE,Actinopterygii,Halichoeres hartzfeldii,Fis-25720,Halichoeres hartzfeldii,null,187783
WRASSE,187784,NA,iucn,TRUE,Actinopterygii,Anampses twistii,Fis-31137,Anampses twistii,null,187784
WRASSE,187785,NA,iucn,TRUE,Actinopterygii,Coris venusta,Fis-32554,Coris venusta,null,187785
