iucn_sid,deep,area,totarea,shallow_pct,deep_pct,habitat,paired_map,max_depth,shallow_str,shallow,spp_group,sciname,class,am_sid,reviewed,area_iucn,area_am,area_total,area_overlap,sm_range,sm_perc,area_ratio,lg_area_pct,spp_group_text,occurcells
133020,shallow,11742121.05,24190192.15,0.48540834141327815,0.5145916585867218,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes and in shallow subtidal habitats including outer reef flats (Wallace 1999). This species is found from 8-20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Acropora tenuis,Anthozoa,URM-Cn-4841,NA,26427978.8,12278697.3,28311172.5,10395503.53866648,AM,84.663,46.461,7.134,Corals,58
133023,shallow,11344443.39,24393098.759999998,0.4650677432013153,0.5349322567986847,"This species is frequently a dominant species of lagoons and reef slopes, generally to depths of 30 m. On the outer reef flat of central Vietnam's reefs, <em>P. lichen</em> is one of two species that dominate in both degree of substrate coverage and size of many circled colonies reaching 3 m across (Latypov 2001).",TRUE,30,FALSE,TRUE,CORALS_Part3,Porites lichen,Anthozoa,URM-Cn-6062,NA,26502756.5,6172007.5,27109827.2,5564936.877506814,AM,90.164,23.288,7.154,Corals,37
133024,shallow,10202817.9,19857643.91,0.5137980087789781,0.4862019912210219,This species is found in a wide variety of reef environments. This species is found to 40 m.,TRUE,40,FALSE,TRUE,CORALS_Part1,Merulina scabricula,Anthozoa,URM-Cn-5827,NA,21756101.2,5208787.0,22165428.4,4799459.734145175,AM,92.142,23.942,5.873,Corals,21
133025,shallow,10135479.55,20716106.43,0.48925600880879433,0.5107439911912057,"This species occurs in shallow, tropical reef environments. It is found in turbid water around fringing reefs. It only occurs in protected subtidal habitats such as contained lagoons and sandy slopes (Wallace 1999). This species is found from 3-20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Acropora vaughani,Anthozoa,URM-Cn-4850,NA,22395351.1,9541216.8,23482523.3,8454044.516488079,AM,88.606,42.604,6.045,Corals,41
133026,shallow,6577125.22,14552820.370000001,0.45194849196094344,0.5480515080390566,"It is found in shallow reef environments, protected from strong wave action.<br/><br/>This genus is typically conspicuous (Veron 1995), but <em>M. mancaoi</em> is not a particularly conspicuous species.",TRUE,NA,TRUE,TRUE,CORALS_Part3,Mycedium mancaoi,Anthozoa,SLB-117486,NA,15896982.1,2160621.3,16219768.8,1837834.5211107077,AM,85.06,13.591,4.291,Corals,3
133029,shallow,12340155.06,24582493.11,0.5019895665090253,0.49801043349097474,"This species occurs in shallow, tropical reef environments. It is found on upper to mid reef slopes. It is found on subtidal rock and rocky reefs, in the outer reef channel, and in lagoons. This species is found to 30 m.",TRUE,30,TRUE,TRUE,CORALS_Part1,Favia rotumana,Anthozoa,URM-Cn-5552,1,26971776.9,3976410.8,27299213.4,3648974.3790143123,AM,91.766,14.743,7.281,Corals,7
133030,shallow,5232728.08,11249099.370000001,0.4651686244282861,0.5348313755717139,"This species occurs in shallow, tropical reef environments. It is found in shallow reef environments, especially where exposed to strong currents. It occurs intertidally or just subtidally on shallow reef tops and edges (Wallace 1999). This species is found from 3-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133031,shallow,6654096.1,14821316.27,0.44895446388042026,0.5510455361195797,"This species occurs in most shallow, tropical reef environments. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part3,Montipora effusa,Anthozoa,URM-Cn-4897,NA,16171174.4,11350225.0,21126422.6,6394976.790167226,AM,56.342,70.188,4.365,Corals,35
133032,shallow,5222982.61,8944166.61,0.5839540828947059,0.41604591710529415,"This species is found in most shallow reef environments, especially clear waters. This species is found to 30 m.",TRUE,30,TRUE,TRUE,CORALS_Part1,Lobophyllia flabelliformis,Anthozoa,URM-Cn-5869,NA,10108688.8,8907043.0,13362056.1,5653675.737907893,AM,63.474,88.113,2.729,Corals,12
133033,shallow,10730535.63,22388372.46,0.47929056250835667,0.5207094374916433,"This species occurs in shallow, tropical reef environments. It is usually restricted to shallow back-reef margins. It occurs in reef flat and shallow habitats or interefal lagoons (Wallace 1999). <em>Acropora pulchra</em> likely spawns annually in September in French Polynesia (Carroll <em>et al</em>. 2006). This species is found from 1-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth  (Wood 1983).",TRUE,20,TRUE,TRUE,CORALS_Part3,Acropora pulchra,Anthozoa,URM-Cn-4813,NA,24319847.7,11340449.2,26238134.6,9422162.310009452,AM,83.085,46.63,6.565,Corals,48
133034,shallow,11184967.1,21485530.799999997,0.5205813719063437,0.4794186280936563,"This species is found on soft substrata on lower reef slopes and reef bases. The depth range is from 1 m (Fenner pers. comm.)  to 40 m (Hoeksema 1990) The maximum size is 15 cm in diameter. It may reproduce asexually by fragmentation. This species is usually found living in the deeper reef zones, but has also been seen in shallow seagrass beds.",TRUE,40,TRUE,TRUE,CORALS_Part3,Fungia fragilis,Anthozoa,SLB-189121,NA,23760098.9,2514255.1,23823273.7,2451080.2074694103,AM,97.487,10.582,6.414,Corals,8
133037,shallow,1447011.69,2712646.2199999997,0.5334317757071912,0.46656822429280875,"This species is found in deep-water fore reefs, walls and overhangs. It occurs from 20-76 m (Reed 1985).",TRUE,76,FALSE,TRUE,CORALS_Part1,Mycetophyllia reesi,Anthozoa,URM-Cn-5885,NA,3045500.5,1317706.3,3188380.4,1174826.3753592167,AM,89.157,43.267,0.822,Corals,34
133038,shallow,11071501.6,22185681.38,0.4990381593589802,0.5009618406410198,"This species is common on lower reef slopes and lagoons protected from wave action, generally to depths of 20 m.",TRUE,20,FALSE,TRUE,CORALS_Part3,Porites nigrescens,Anthozoa,URM-Cn-6069,NA,24330177.1,1796400.8,24336287.2,1790290.7304609292,AM,99.66,7.383,6.567,Corals,4
133040,shallow,7706246.72,16221216.809999999,0.4750720497890935,0.5249279502109065,"This species occurs in shallow water, especially lagoons and back reef margins. This species is found on the back and foreslopes of reefs. This species is found to at least 15 m.",FALSE,15,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133043,shallow,10664654.75,21940755.880000003,0.4860659682067434,0.5139340317932566,"This species occurs in most reef environments, generally to depths of 20 m.",TRUE,20,FALSE,TRUE,CORALS_Part1,Psammocora digitata,Anthozoa,URM-Cn-6135,NA,23741555.4,12147658.4,25794526.2,10094687.627733294,AM,83.1,51.166,6.409,Corals,68
133045,shallow,1217674.11,5436920.140000001,0.22396394992846078,0.7760360500715392,This species is found in shallow water exposed to strong wave action. The maximum size is 50 cm across.,TRUE,NA,TRUE,TRUE,CORALS_Part1,Pocillopora ligulata,Anthozoa,SLB-158820,NA,5514415.1,5451341.3,10174257.4,791498.8940597216,AM,14.519,98.856,1.489,Corals,16
133046,shallow,4995528.96,9094067.07,0.5493173649971772,0.4506826350028228,"This species occurs in shallow reef environments. This species is found from 5-15 m. <br/><br/>There are few records for this coral, and it is difficult to give detailed information on its distribution. It is generally found on soft substrates of lower reef slopes in clear or slightly turbid water. In certain areas it may occur in extensive tracts (Wood 1983).",TRUE,15,TRUE,TRUE,CORALS_Part1,Anacropora spinosa,Anthozoa,URM-Cn-4861,NA,10015301.9,5869289.3,11839724.2,4044867.016985248,AM,68.916,58.603,2.703,Corals,16
133051,shallow,7495774.39,10844410.69,0.6912108554605101,0.3087891445394899,"This species is found in shallow reef environments, generally to depths of 30 m.",FALSE,30,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133052,shallow,335453.59,472497.66000000003,0.7099582038141734,0.2900417961858266,"This species occurs in shallow, tropical, partly protected reef environments. This species is found on the back and foreslopes and possibly in lagoons from 1 m to at least 4 m.",FALSE,4,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133053,shallow,2175146.81,3736656.46,0.5821104597878929,0.4178895402121071,"This species occurs at intermediate, deep fore reef and lagoon environments especially towards the base of the reef and adjacent soft substrate communities. Occurs from 10-92 m (Reed 1985), but most common from 15-25 m. This species tends to be resilient to waters with high sedimentation.",TRUE,92,FALSE,TRUE,CORALS_Part1,Scolymia cubensis,Anthozoa,URM-Cn-5887,NA,4260525.7,2433066.4,4551290.5,2142301.592194507,AM,88.049,57.107,1.15,Corals,50
133054,shallow,11268432.62,21525544.7,0.5234911718633536,0.4765088281366464,"This species is found in subtidal reef environments, especially lagoons, generally to depths of 30 m. In the Arabian Sea it is found in non-reef substrates in areas subjected to cold-water upwelling between 2-5 m deep (Sheppard and Sheppard 1991).",FALSE,30,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133055,shallow,11057967.67,21551495.48,0.5130951436879126,0.48690485631208735,"This species occurs in shallow reef environments. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. This species is found to 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Favites halicora,Anthozoa,URM-Cn-5564,NA,23631365.9,6478114.4,24140772.5,5968707.788950622,AM,92.136,27.413,6.379,Corals,36
133056,shallow,489455.64,852704.01,0.5740041494586147,0.42599585054138533,"This species occurs in a wide range of shallow to mid-depth reef environments, including lagoon back reef areas. This species is found to at least 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133057,shallow,3395601.37,5498790.08,0.6175179122313394,0.38248208776866055,This species occurs in mid-slope reef environments protected from wave action. This species is found from 5-20 m. <br/><br/>All members of the genus <em>Euphyllia</em> have commensal shrimp species associated with them.,TRUE,20,FALSE,TRUE,CORALS_Part1,Euphyllia paradivisa,Anthozoa,URM-Cn-5482,NA,6301427.3,2775251.3,6715916.4,2360762.1213005586,AM,85.065,44.042,1.701,Corals,4
133058,shallow,9573680.93,21359631.189999998,0.44821377508063615,0.5517862249193639,"This species occurs in shallow, tropical reef environments. It is found in protected reef environments, especially vertical faces and lower reef slopes. This species is found from 5-40 m. <br/><br/>Echinophyllia is found in most fore reef areas, but has a preference for slightly shaded spots on the reef slopes (Wood 1983). Colonies of <em>E. echinata</em> grow to 20 cm or less (Fenner pers. comm.).",TRUE,40,TRUE,TRUE,CORALS_Part3,Echinophyllia echinata,Anthozoa,URM-Cn-5930,NA,23245080.5,6137516.6,24555630.5,4826966.553178244,AM,78.647,26.404,6.275,Corals,13
133059,shallow,7563457.15,11634952.05,0.6500634568579936,0.3499365431420064,"This species occurs in shallow, tropical reef environments. It is found on reef flats and upper slopes. This species is found on subtidal rock and rocky reefs and in lagoons. This species is found to 20 m. <br/><br/><em>Platygyra</em> species occupy a variety of reef habitats. They may form colonies a meter or more in diameter (Wood 1983).",TRUE,20,TRUE,TRUE,CORALS_Part1,Platygyra verweyi,Anthozoa,URM-Cn-5617,NA,13254309.8,7265440.7,14474668.8,6045081.733311784,AM,83.203,54.816,3.578,Corals,29
133061,shallow,4290601.0200000005,6577320.23,0.6523326932494513,0.3476673067505487,"This species occurs in shallow, tropical reef environments. It is found on reef slopes. This species is found from 2-25 m. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,25,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133064,shallow,3637029.31,5761119.99,0.6313059468146922,0.3686940531853078,"This species occurs in shallow, tropical reef environments in turbid environments, especially lagoons. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Montipora florida,Anthozoa,URM-Cn-4899,NA,6668378.1,3227050.9,7218020.6,2677408.3628869695,AM,82.968,48.393,1.8,Corals,9
133066,shallow,12136571.69,24823425.34,0.48891607518980695,0.511083924810193,"This species occurs in shallow, tropical reef environments on upper reef slopes. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Montipora informis,Anthozoa,URM-Cn-4913,NA,27155548.3,14039476.5,29055103.1,12139921.705026535,AM,86.47,51.7,7.33,Corals,72
133070,shallow,7037951.83,12274018.629999999,0.5734024073254972,0.4265975926745028,"This species is found in most tropical reef environments. It forms sub-massive to massive colonies. This species is found on subtidal rock and rocky reefs, on the back and foreslope, and in lagoons. It may be found in the outer reef channel. This species is found to 20 m. <br/><br/>Species in this genus are usually most abundant at mid-depth. This genus is a common and extremely important reef-building coral in the western Atlantic (Wood 1983). It forms massive colonies that are usually rounded or lobed in shallow water and flattened or plate-like on deep reefs (Wood 1983).",TRUE,20,TRUE,TRUE,CORALS_Part1,Montastrea colemani,Anthozoa,URM-Cn-5601,NA,13626373.8,9467492.7,16762875.1,6330991.391451904,AM,66.871,69.479,3.678,Corals,28
133071,shallow,11772559.69,23652999.07,0.49771953464165924,0.5022804653583408,"This species occurs in shallow, tropical reef environments. It is mostly found on protected upper reef slopes. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part3,Montipora foliosa,Anthozoa,URM-Cn-4901,NA,25883118.7,12788824.0,28047499.6,10624443.163984502,AM,83.076,49.41,6.987,Corals,120
133072,shallow,136576.85,216298.94,0.6314263491073974,0.36857365089260263,"This species occurs in shallow, tropical reef environments on semi-sheltered reef slopes. This species is found to at least 10 m.",FALSE,10,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133073,shallow,164309.62,683554.4099999999,0.24037533456919694,0.7596246654308031,"This species is found in shallow, fringing reefs. It is known to what depth this species can occur.",FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133074,shallow,717416.54,1503949.94,0.47702155565098137,0.5229784443490186,"This species occurs in shallow, tropical reef environments. It is found on rocky foreshores of temperate locations, and in tropical areas (DeVantier pers. comm.). This species is found on subtidal rock and rocky reefs, on the back and foreslope and in lagoons. This species is found to 20 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133076,shallow,7901217.7700000005,14913910.7,0.5297884591732201,0.47021154082677985,This species can be found in most reef environments. This species is found to 40 m.,TRUE,40,FALSE,TRUE,CORALS_Part1,Lobophyllia robusta,Anthozoa,URM-Cn-5873,NA,16561354.8,10391042.7,20086121.9,6866275.677672889,AM,66.079,62.743,4.47,Corals,36
133081,shallow,5892114.35,12648777.33,0.465824814231274,0.534175185768726,"This species occurs in shallow, tropical reef environments. It is found in shallow water protected from wave action, only in protected, subtidal lagoons (Wallace 1999), and protected reef slopes (Richards pers. comm.). This species is found from 10-25 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,25,TRUE,TRUE,CORALS_Part1,Acropora kirstyae,Anthozoa,URM-Cn-4770,NA,13798254.0,5187806.8,15152489.4,3833571.4085364146,AM,73.896,37.598,3.725,Corals,13
133082,shallow,13170159.46,26859293.42,0.49033901428669824,0.5096609857133018,"This species occurs with <em>P. lobata</em> and <em>P. australiensis</em> on back reef margins, lagoons and fringing reefs, generally to depths of 30 m. <em>P. lutea</em> is commonly found from 1-15 m, with massive colonies at 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). In American Samoa, one colony is known to be 6.5 m tall and 41 m circumference (D. Fenner pers. comm.).",TRUE,41,FALSE,TRUE,CORALS_Part3,Porites lutea,Anthozoa,URM-Cn-6064,NA,29507998.7,6450764.7,29845449.8,6113313.622602131,AM,94.769,21.861,7.965,Corals,5
133084,shallow,10720734.96,21400191.01,0.5009644519056095,0.49903554809439055,"This species occurs in shallow reef environments, especially reef backs and sedimented lagoons protected from strong wave action. It prefers tropical reef environments. This species is typically found on back slopes, in lagoons, and inter-reef soft substrate and can be found on subtidal rock and rocky reefs and foreslopes. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Barabattoia amicorum,Anthozoa,SLB-62376,NA,23313404.0,6565188.0,23848154.0,6030437.977057099,AM,91.855,28.161,6.293,Corals,17
133086,shallow,1625898.32,3883768.88,0.4186393089384866,0.5813606910615134,"This species occurs in shallow, tropical reef environments on upper reef slopes. This species is found from 2-15 m.",FALSE,15,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133087,shallow,9193709.29,17122377.78,0.5369411543260552,0.46305884567394484,"This species occurs in shallow, tropical reef environments. It is usually restricted to protected back reefs with clear water and soft substrates. This species is found from 5-25 m.",TRUE,25,TRUE,TRUE,CORALS_Part3,Acropora subglabra,Anthozoa,URM-Cn-4836,NA,18712562.4,9375094.3,19677521.9,8410134.750353448,AM,89.707,50.101,5.051,Corals,73
133088,shallow,12271914.6,25116695.64,0.48859590353343146,0.5114040964665685,"This species occurs in shallow, tropical reef environments. It may be a dominant species in shallow water habitats with flat substrates. This species is found in the outer reef channel, on the back and foreslopes, in lagoons, and inter-reef soft substrate. This species is found to at least 40 m.",TRUE,40,TRUE,TRUE,CORALS_Part3,Echinopora lamellosa,Anthozoa,URM-Cn-5528,NA,27548594.3,9499566.5,28612859.7,8435301.098268423,AM,88.797,34.483,7.436,Corals,75
133089,shallow,6186896.27,10590542.34,0.5841906931085458,0.41580930689145423,"This species occurs in shallow, tropical reef environments. It is found on vertical substrates with clear water at 10-40 m depth. Colonies are typically 50 cm or less (Fenner pers. comm.).",TRUE,40,TRUE,TRUE,CORALS_Part3,Echinophyllia patula,Anthozoa,URM-Cn-5935,NA,11891181.3,1891394.3,12030720.4,1751855.234985965,AM,92.622,15.906,3.21,Corals,3
133090,shallow,13041139.29,26633731.65,0.48964746890809796,0.510352531091902,"This species occurs in a wide range of reef environments. It prefers tropical habitats. It is commonly found from 9-20 m, rarely from 1-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, in lagoons, and on inter-tidal rubble substrate. This species is found to 30 m. <br/><br/>Species in this genus may be overlooked because of their low growth profile and the relatively small colony size (seldom exceeding 25 cm in diameter) (Wood 1983).",TRUE,30,FALSE,TRUE,CORALS_Part3,Leptastrea purpurea,Anthozoa,URM-Cn-5587,NA,29217640.7,10233777.7,30240991.1,9210427.217115298,AM,90.0,35.026,7.887,Corals,119
133092,shallow,4468480.26,7342262.07,0.6085972166885619,0.3914027833114381,This species is found in shallow tropical reef environments and rocky foreshores. This species is found from 1-10 m.,TRUE,10,TRUE,TRUE,CORALS_Part1,Astreopora incrustans,Anthozoa,URM-Cn-4866,NA,8373770.7,7295308.9,11603253.0,4065826.623732918,AM,55.732,87.121,2.26,Corals,10
133093,shallow,5123290.12,9367010.31,0.5469504089827355,0.4530495910172645,"This species is found on protected upper reef slopes, and can be found to a depth of 30 m.",FALSE,30,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133094,shallow,10678505.23,21666100.11,0.49286697540326285,0.5071330245967371,"This species is often found in reef habitats exposed to strong wave action, generally to depths of 30 m.",TRUE,30,FALSE,TRUE,CORALS_Part3,Psammocora nierstraszi,Anthozoa,URM-Cn-6138,NA,23674314.0,11110862.3,26049785.2,8735391.061096104,AM,78.62,46.932,6.39,Corals,61
133096,shallow,569610.0,1042361.9299999999,0.546460863166789,0.453539136833211,"This species is found in shallow reef environments, generally to depths of 15 m.",TRUE,15,TRUE,TRUE,CORALS_Part3,Porites columnaris,Anthozoa,SLB-158798,NA,1306199.7,1375484.3,2050067.5,631616.6193951829,IUCN,48.355,94.963,0.371,Corals,6
133097,shallow,5176889.16,9491328.27,0.5454335802885469,0.45456641971145306,"This species occurs in shallow, tropical reef environments on partly protected reef slopes. The maximum size is over 1 m across. This species is found to 15 m. <br/><br/>Pocilloporid corals, presumably including <em>P. danae</em>, are generally amongst the strongest coral competitors with relatively high rates of calcification (Glynn 2001). However, coral species exhibiting high rates of calcification usually have relatively high mortality rates (Glynn 2000). Pocilloporid corals also usually predominate at shallow depths (1-15 m). Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the highest growth rates (Guzmán and Cortes 1993). They are the principal framework builders on Panamanian reefs (Glynn 2002).<br/><br/><em>Pocillopora</em> species are preyed on by at least nine groups of consumers. These vary in their consumption patterns, but include:<br/><br/>a) Species that bite off colony branch-tips: pufferfishes (<em>Arothron</em>), parrotfishes (<em>Scaridae</em>), filefishes (Monacanthidae) (Glynn 2002).<br/><br/>b) Species that scrape skeletal surface: hermit crabs (<em>Trizopagurus</em>, <em>Aniculus</em>, and <em>Calcinus</em>) (Glynn 2002).<br/><br/>c) Species that remove tissues but leave the skeleton intact: gastropods (<em>Jenneria pustulata</em> and <em>Quoyula</em> sp. (Glynn 2002)), buterflyfishes, angelfishes, damselfish (<em>Stegastes acapulcoensis</em>), and <em>Acanthaster planci</em> (Glynn 2002).<br/><br/>d) Species that abrade tissues and skeleton: <em>Eucidaris galapagensis</em> (Glynn 2001).<br/><br/><em>Jenneria</em> and <em>Acanthaster can kill whole, relatively large (approx. 30 cm in diameter) colonies of <em>Pocillopora</em> (Glynn 2002). Pocilloporid species can have crab (<em>Trapezia</em> sp.) and alpheid shrimp as mutualistic symbionts that protect the coral from the attack of the crown-of-thorns sea star <em>A. planci</em> (Glynn 2001).",TRUE,15,TRUE,TRUE,CORALS_Part1,Pocillopora danae,Anthozoa,SLB-117490,NA,10681124.5,7533084.8,13272337.0,4941872.236043232,AM,65.602,70.527,2.883,Corals,10
133099,shallow,5518000.29,13020750.46,0.42378511952528425,0.5762148804747158,"This species occurs in shallow reef environments. <em>Pocillopora elegans</em> occurs in all shallow water habitats on coral reefs and coral communities on rocky substrata (Guzmán <em>et al</em>. pers. comm.), to at least 20 m depth, but is most common between 1-10 m depth (Guzmán and Chiriboga pers. comm.). Maximum size is 25 cm.<br/><br/>In the Eastern Tropical Pacific region, <em>Pocillopora elegans</em> is one of the major reef building species (along with <em>P. damicornis</em>), forming intermeshing compact frameworks that can attain 2-3 m in relief (Guzmán and Cortes 1989, Glynn 2001).<br/><br/>Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the fastest growth rates (Guzmán and Cortés 1993). Reported growth rates of Pocillopora elegans vary little between locations in the Eastern Tropical Pacific, from 3.1 cm per year in Galápagos to 3.32 cm per year in Costa Rica (Guzmán and Cortés 1993). <br/><br/><em>P. elegans</em> is a broadcast spawner (Glynn <em>et al</em>. 1991), with the capacity to function as a simultaneous hermaphrodite (Glynn <em>et al</em>. 1991). According to Glynn <em>et al</em>. (1991), larval settlement in the Galápagos Islands presumably has been the predominant mode of recruitment, and the only observed form of recruitment in areas that experienced high mortality (97-100%) in 1983. Asexual reproduction by fragmentation has been reported as an important mechanism for reef recovery in Panama (Glynn <em>et al</em>. 1991). <em>P. elegans</em>, like other pocilloporid species in the eastern Pacific, has low rates of recruitment (Glynn <em>et al</em>. 1991). Histological evidence indicates that spawning is likely to occur during a few days around the new moon (Glynn <em>et al</em>. 1991). Reproductive activity in the eastern Pacific its related to local thermal regimes, with a generally higher incidence of gravid corals at sites with stable, warm water conditions, or during warming periods in areas that experience significant seasonal variation (Glynn <em>et al</em>. 1991). Glynn <em>et al</em>. (1991) conclude that moderate El Nino warming can stimulate gametogenesis in Galápagos pocilloporid corals.<br/><br/>Pocilloporid corals, presumably including <em>P. elegans</em>, are generally amongst the strongest coral competitors with relatively high rates of calcification (Glynn 2001). However, coral species exhibiting high rates of calcification usually have relatively high mortality rates (Glynn 2000). Pocilloporid corals also usually predominate at shallow depths (1-15 m). Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the highest growth rates (Guzmán and Cortes 1993). They are the principal framework builders on Panamanian reefs (Glynn 2002).<br/><br/><em>Pocillopora</em> species are preyed on by at least nine groups of consumers. These vary in their consumption patterns, but include:<br/><br/>a) Species that bite off colony branch-tips: pufferfishes (<em>Arothron</em>), parrotfishes (<em>Scaridae</em>), filefishes (Monacanthidae) (Glynn 2002).<br/><br/>b) Species that scrape skeletal surface: hermit crabs (<em>Trizopagurus</em>, <em>Aniculus</em>, and <em>Calcinus</em>) (Glynn 2002).<br/><br/>c) Species that remove tissues but leave the skeleton intact: gastropods (<em>Jenneria pustulata</em> and <em>Quoyula</em> sp. (Glynn 2002)), buterflyfishes, angelfishes, damselfish (<em>Stegastes acapulcoensis</em>), and <em>Acanthaster planci</em> (Glynn 2002).<br/><br/>d) Species that abrade tissues and skeleton: <em>Eucidaris galapagensis</em> (Glynn 2001).<br/><br/><em>Jenneria</em> and <em>Acanthaster can kill whole, relatively large (approx. 30 cm in diameter) colonies of <em>Pocillopora</em> (Glynn 2002). Pocilloporid species can have crab (<em>Trapezia</em> sp.) and alpheid shrimp as mutualistic symbionts that protect the coral from the attack of the crown-of-thorns sea star <em>A. planci</em> (Glynn 2001).",TRUE,20,TRUE,TRUE,CORALS_Part3,Pocillopora elegans,Anthozoa,URM-Cn-5977,NA,14110059.1,9261402.2,18406723.5,4964737.77415584,AM,53.607,65.637,3.809,Corals,27
133100,shallow,1323058.19,2320941.27,0.5700524210162371,0.4299475789837629,"This species is found in the fore reef, deep water habitats below 20 m. Recorded to depths of 80 m (Reed 1985).",TRUE,80,FALSE,TRUE,CORALS_Part1,Agaricia undata,Anthozoa,URM-Cn-4956,NA,2744023.5,1831410.7,3326810.8,1248623.442996481,AM,68.178,66.742,0.741,Corals,21
133102,shallow,1791190.64,3197798.59,0.5601324128421734,0.4398675871578266,"This species is found in back and fore reef environments, rocky reefs, lagoon habitats, spur and groove formations, channels, and sometimes at the base of the reef, from 2-72 m. Hemispherical heads are more abundant on shallow exposed reefs from 5-20 m (Goreau and Wells, 1967; E. Weil. pers. comm.).",TRUE,72,TRUE,TRUE,CORALS_Part1,Dichocoenia stokesii,Anthozoa,URM-Cn-5814,NA,3596872.0,2327645.4,4018101.9,1906415.5461513784,AM,81.903,64.713,0.971,Corals,90
133103,shallow,5154353.72,9573970.61,0.5383715837414713,0.4616284162585287,"This species occurs in shallow, tropical reef environments. It is found on reef flats exposed to strong wave action and in lagoons, intertidal or just subtidal on shallow reef tops and edges (Wallace 1999). This species is found from 0.5-20 m. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
