spp_group,iucn_sid,sciname,class,am_sid,reviewed,area_iucn,area_am,area_total,area_overlap,sm_range,sm_perc,area_ratio,lg_area_pct,spp_group_text,occurcells,n_spp,quad
CORALS_Part1,133004,Simplastrea vesicularis,Anthozoa,SLB-62804,NA,7508054.4,2931421.9,7877958.5,2561517.8136431132,AM,87.381,39.044,2.027,Corals,5,394,q2
CORALS_Part3,133006,Acropora palmata,Anthozoa,URM-Cn-4798,NA,3377834.9,1410920.9,3439605.0,1349150.7720782731,AM,95.622,41.77,0.912,Corals,30,394,q2
CORALS_Part1,133007,Montipora malampaya,Anthozoa,URM-Cn-4917,NA,7664344.8,4393021.4,8787279.2,3270086.982683606,AM,74.438,57.318,2.069,Corals,8,394,q1
CORALS_Part3,133008,Fungia spinifer,Anthozoa,URM-Cn-5775,NA,7660192.4,1891394.3,7836354.4,1715232.3041978495,AM,90.686,24.691,2.068,Corals,3,394,q2
CORALS_Part3,133011,Pocillopora ankeli,Anthozoa,SLB-117488,NA,7578521.9,4495754.3,8518579.8,3555696.378326429,AM,79.09,59.322,2.046,Corals,4,394,q1
CORALS_Part3,133013,Acropora grandis,Anthozoa,URM-Cn-4755,NA,22952496.1,11267053.2,25112130.6,9107418.698349811,AM,80.832,49.089,6.196,Corals,42,394,q2
CORALS_Part1,133018,Acropora minuta,Anthozoa,URM-Cn-4786,NA,6140179.4,2659957.1,6469858.7,2330277.901222926,AM,87.606,43.321,1.657,Corals,5,394,q2
CORALS_Part1,133020,Acropora tenuis,Anthozoa,URM-Cn-4841,NA,26427978.8,12278697.3,28311172.5,10395503.53866648,AM,84.663,46.461,7.134,Corals,58,394,q2
CORALS_Part3,133023,Porites lichen,Anthozoa,URM-Cn-6062,NA,26502756.5,6172007.5,27109827.2,5564936.877506814,AM,90.164,23.288,7.154,Corals,37,394,q2
CORALS_Part1,133024,Merulina scabricula,Anthozoa,URM-Cn-5827,NA,21756101.2,5208787.0,22165428.4,4799459.734145175,AM,92.142,23.942,5.873,Corals,21,394,q2
CORALS_Part1,133025,Acropora vaughani,Anthozoa,URM-Cn-4850,NA,22395351.1,9541216.8,23482523.3,8454044.516488079,AM,88.606,42.604,6.045,Corals,41,394,q2
CORALS_Part3,133026,Mycedium mancaoi,Anthozoa,SLB-117486,NA,15896982.1,2160621.3,16219768.8,1837834.5211107077,AM,85.06,13.591,4.291,Corals,3,394,q2
CORALS_Part1,133029,Favia rotumana,Anthozoa,URM-Cn-5552,1,26971776.9,3976410.8,27299213.4,3648974.3790143123,AM,91.766,14.743,7.281,Corals,7,394,q2
CORALS_Part3,133031,Montipora effusa,Anthozoa,URM-Cn-4897,NA,16171174.4,11350225.0,21126422.6,6394976.790167226,AM,56.342,70.188,4.365,Corals,35,394,q3
CORALS_Part1,133032,Lobophyllia flabelliformis,Anthozoa,URM-Cn-5869,NA,10108688.8,8907043.0,13362056.1,5653675.737907893,AM,63.474,88.113,2.729,Corals,12,394,q1
CORALS_Part3,133033,Acropora pulchra,Anthozoa,URM-Cn-4813,NA,24319847.7,11340449.2,26238134.6,9422162.310009452,AM,83.085,46.63,6.565,Corals,48,394,q2
CORALS_Part3,133034,Fungia fragilis,Anthozoa,SLB-189121,NA,23760098.9,2514255.1,23823273.7,2451080.2074694103,AM,97.487,10.582,6.414,Corals,8,394,q2
CORALS_Part1,133037,Mycetophyllia reesi,Anthozoa,URM-Cn-5885,NA,3045500.5,1317706.3,3188380.4,1174826.3753592167,AM,89.157,43.267,0.822,Corals,34,394,q2
CORALS_Part3,133038,Porites nigrescens,Anthozoa,URM-Cn-6069,NA,24330177.1,1796400.8,24336287.2,1790290.7304609292,AM,99.66,7.383,6.567,Corals,4,394,q2
CORALS_Part1,133043,Psammocora digitata,Anthozoa,URM-Cn-6135,NA,23741555.4,12147658.4,25794526.2,10094687.627733294,AM,83.1,51.166,6.409,Corals,68,394,q2
CORALS_Part1,133045,Pocillopora ligulata,Anthozoa,SLB-158820,NA,5514415.1,5451341.3,10174257.4,791498.8940597216,AM,14.519,98.856,1.489,Corals,16,394,q3
CORALS_Part1,133046,Anacropora spinosa,Anthozoa,URM-Cn-4861,NA,10015301.9,5869289.3,11839724.2,4044867.016985248,AM,68.916,58.603,2.703,Corals,16,394,q1
CORALS_Part1,133053,Scolymia cubensis,Anthozoa,URM-Cn-5887,NA,4260525.7,2433066.4,4551290.5,2142301.592194507,AM,88.049,57.107,1.15,Corals,50,394,q1
CORALS_Part1,133055,Favites halicora,Anthozoa,URM-Cn-5564,NA,23631365.9,6478114.4,24140772.5,5968707.788950622,AM,92.136,27.413,6.379,Corals,36,394,q2
CORALS_Part1,133057,Euphyllia paradivisa,Anthozoa,URM-Cn-5482,NA,6301427.3,2775251.3,6715916.4,2360762.1213005586,AM,85.065,44.042,1.701,Corals,4,394,q2
CORALS_Part3,133058,Echinophyllia echinata,Anthozoa,URM-Cn-5930,NA,23245080.5,6137516.6,24555630.5,4826966.553178244,AM,78.647,26.404,6.275,Corals,13,394,q2
CORALS_Part1,133059,Platygyra verweyi,Anthozoa,URM-Cn-5617,NA,13254309.8,7265440.7,14474668.8,6045081.733311784,AM,83.203,54.816,3.578,Corals,29,394,q1
CORALS_Part1,133064,Montipora florida,Anthozoa,URM-Cn-4899,NA,6668378.1,3227050.9,7218020.6,2677408.3628869695,AM,82.968,48.393,1.8,Corals,9,394,q2
CORALS_Part1,133066,Montipora informis,Anthozoa,URM-Cn-4913,NA,27155548.3,14039476.5,29055103.1,12139921.705026535,AM,86.47,51.7,7.33,Corals,72,394,q2
CORALS_Part1,133070,Montastrea colemani,Anthozoa,URM-Cn-5601,NA,13626373.8,9467492.7,16762875.1,6330991.391451904,AM,66.871,69.479,3.678,Corals,28,394,q1
CORALS_Part3,133071,Montipora foliosa,Anthozoa,URM-Cn-4901,NA,25883118.7,12788824.0,28047499.6,10624443.163984502,AM,83.076,49.41,6.987,Corals,120,394,q2
CORALS_Part1,133076,Lobophyllia robusta,Anthozoa,URM-Cn-5873,NA,16561354.8,10391042.7,20086121.9,6866275.677672889,AM,66.079,62.743,4.47,Corals,36,394,q1
CORALS_Part1,133081,Acropora kirstyae,Anthozoa,URM-Cn-4770,NA,13798254.0,5187806.8,15152489.4,3833571.4085364146,AM,73.896,37.598,3.725,Corals,13,394,q2
CORALS_Part3,133082,Porites lutea,Anthozoa,URM-Cn-6064,NA,29507998.7,6450764.7,29845449.8,6113313.622602131,AM,94.769,21.861,7.965,Corals,5,394,q2
CORALS_Part1,133084,Barabattoia amicorum,Anthozoa,SLB-62376,NA,23313404.0,6565188.0,23848154.0,6030437.977057099,AM,91.855,28.161,6.293,Corals,17,394,q2
CORALS_Part3,133087,Acropora subglabra,Anthozoa,URM-Cn-4836,NA,18712562.4,9375094.3,19677521.9,8410134.750353448,AM,89.707,50.101,5.051,Corals,73,394,q2
CORALS_Part3,133088,Echinopora lamellosa,Anthozoa,URM-Cn-5528,NA,27548594.3,9499566.5,28612859.7,8435301.098268423,AM,88.797,34.483,7.436,Corals,75,394,q2
CORALS_Part3,133089,Echinophyllia patula,Anthozoa,URM-Cn-5935,NA,11891181.3,1891394.3,12030720.4,1751855.234985965,AM,92.622,15.906,3.21,Corals,3,394,q2
CORALS_Part3,133090,Leptastrea purpurea,Anthozoa,URM-Cn-5587,NA,29217640.7,10233777.7,30240991.1,9210427.217115298,AM,90.0,35.026,7.887,Corals,119,394,q2
CORALS_Part1,133092,Astreopora incrustans,Anthozoa,URM-Cn-4866,NA,8373770.7,7295308.9,11603253.0,4065826.623732918,AM,55.732,87.121,2.26,Corals,10,394,q3
CORALS_Part3,133094,Psammocora nierstraszi,Anthozoa,URM-Cn-6138,NA,23674314.0,11110862.3,26049785.2,8735391.061096104,AM,78.62,46.932,6.39,Corals,61,394,q2
CORALS_Part3,133096,Porites columnaris,Anthozoa,SLB-158798,NA,1306199.7,1375484.3,2050067.5,631616.6193951829,IUCN,48.355,94.963,0.371,Corals,6,394,q3
CORALS_Part1,133097,Pocillopora danae,Anthozoa,SLB-117490,NA,10681124.5,7533084.8,13272337.0,4941872.236043232,AM,65.602,70.527,2.883,Corals,10,394,q1
CORALS_Part3,133099,Pocillopora elegans,Anthozoa,URM-Cn-5977,NA,14110059.1,9261402.2,18406723.5,4964737.77415584,AM,53.607,65.637,3.809,Corals,27,394,q3
CORALS_Part1,133100,Agaricia undata,Anthozoa,URM-Cn-4956,NA,2744023.5,1831410.7,3326810.8,1248623.442996481,AM,68.178,66.742,0.741,Corals,21,394,q1
CORALS_Part1,133102,Dichocoenia stokesii,Anthozoa,URM-Cn-5814,NA,3596872.0,2327645.4,4018101.9,1906415.5461513784,AM,81.903,64.713,0.971,Corals,90,394,q1
CORALS_Part1,133106,Acanthastrea hillae,Anthozoa,URM-Cn-5849,NA,21960086.2,9418372.6,23172496.1,8205962.802985242,AM,87.127,42.889,5.928,Corals,44,394,q2
CORALS_Part3,133109,Galaxea acrhelia,Anthozoa,URM-Cn-5901,NA,8024262.9,3750825.2,9411136.0,2363952.0564667135,AM,63.025,46.744,2.166,Corals,4,394,q4
CORALS_Part1,133110,Ctenactis crassa,Anthozoa,URM-Cn-5750,NA,19471233.5,6126103.2,20129257.7,5468079.099053909,AM,89.259,31.462,5.256,Corals,15,394,q2
CORALS_Part3,133111,Montipora saudii,Anthozoa,SLB-61810,NA,625245.0,286318.5,636752.9,274810.6805085861,AM,95.981,45.793,0.169,Corals,4,394,q2
CORALS_Part1,133112,Acropora caroliniana,Anthozoa,URM-Cn-4724,NA,9844518.3,7030440.4,12841863.6,4033095.0691273664,AM,57.366,71.415,2.657,Corals,14,394,q3
CORALS_Part1,133113,Montipora cactus,Anthozoa,URM-Cn-4880,NA,7649012.1,4123881.0,8741508.5,3031384.5174303944,AM,73.508,53.914,2.065,Corals,10,394,q2
CORALS_Part1,133115,Acropora retusa,Anthozoa,SLB-93474,NA,13603677.4,10010561.6,18766535.3,4847703.69418169,AM,48.426,73.587,3.672,Corals,28,394,q3
CORALS_Part1,133120,Acropora latistella,Anthozoa,SLB-61654,NA,25435654.4,12495180.5,28322317.6,9608517.235681877,AM,76.898,49.125,6.866,Corals,51,394,q2
CORALS_Part1,133121,Siderastrea glynni,Anthozoa,URM-Cn-6145,NA,30447.5,83966.4,114414.0,0.0,IUCN,0.0,36.262,0.023,Corals,3,394,q4
CORALS_Part3,133122,Acropora plantaginea,Anthozoa,SLB-93687,NA,2910885.6,2139229.2,3948345.6,1101769.2251742408,AM,51.503,73.491,0.786,Corals,11,394,q3
CORALS_Part1,133124,Dendrogyra cylindrus,Anthozoa,SLB-158750,NA,3211066.1,2359887.1,3694722.3,1876230.8744634502,AM,79.505,73.492,0.867,Corals,4,394,q1
CORALS_Part1,133125,Acropora fenneri,Anthozoa,URM-Cn-4748,NA,6285504.6,3115592.8,6774515.1,2626582.3267440023,AM,84.304,49.568,1.697,Corals,6,394,q2
CORALS_Part1,133127,Symphyllia valenciennesii,Anthozoa,URM-Cn-5896,NA,24959400.9,13677552.0,27311463.2,11325489.709219549,AM,82.803,54.799,6.737,Corals,53,394,q1
CORALS_Part1,133128,Acropora pruinosa,Anthozoa,URM-Cn-4812,NA,1346025.6,243067.6,1387541.9,201551.33437698527,AM,82.92,18.058,0.363,Corals,3,394,q2
CORALS_Part1,133129,Astreopora ocellata,Anthozoa,URM-Cn-4872,NA,20106843.7,10476922.3,22330583.9,8253182.076922956,AM,78.775,52.106,5.427,Corals,34,394,q2
CORALS_Part1,133131,Montipora friabilis,Anthozoa,URM-Cn-4903,NA,12242975.4,9091460.4,16056572.4,5277863.398287974,AM,58.053,74.259,3.305,Corals,26,394,q3
CORALS_Part3,133132,Acropora aspera,Anthozoa,URM-Cn-4714,NA,20046255.3,11995499.3,22346442.1,9695312.539970672,AM,80.825,59.839,5.411,Corals,116,394,q1
CORALS_Part1,133133,Acropora abrolhosensis,Anthozoa,URM-Cn-4708,NA,9650161.9,7498361.8,13382799.3,3765724.3689871742,AM,50.221,77.702,2.605,Corals,16,394,q3
CORALS_Part3,133134,Montastraea annularis,Anthozoa,URM-Cn-5592,NA,3492335.2,3344431.7,4500257.4,2336509.57481222,AM,69.863,95.765,0.943,Corals,18,394,q1
CORALS_Part3,133139,Isopora palifera,Anthozoa,SLB-184813,NA,23525889.9,11222369.6,25235893.6,9512365.848155957,AM,84.763,47.702,6.35,Corals,61,394,q2
CORALS_Part3,133142,Cladocora caespitosa,Anthozoa,URM-Cn-5096,NA,1148304.7,1333772.6,1613687.2,868390.0978207425,IUCN,75.624,86.094,0.36,Corals,52,394,q1
CORALS_Part1,133144,Millepora alcicornis,Hydrozoa,W-Hyd-210726,NA,3297740.4,3143987.4,5444211.4,997516.3901702705,AM,31.728,95.338,0.89,Corals,10,394,q3
CORALS_Part1,133145,Stylocoeniella cocosensis,Anthozoa,URM-Cn-5008,NA,7087641.0,5428185.0,8855338.5,3660487.4491547104,AM,67.435,76.587,1.913,Corals,7,394,q1
CORALS_Part3,133148,Ctenactis echinata,Anthozoa,URM-Cn-5751,NA,22117827.2,10077614.7,23098560.9,9096880.952271428,AM,90.268,45.563,5.97,Corals,63,394,q2
CORALS_Part1,133151,Favia lacuna,Anthozoa,URM-Cn-5542,NA,954823.9,286202.2,963355.2,277670.82151549775,AM,97.019,29.974,0.258,Corals,4,394,q2
CORALS_Part1,133152,Lobophyllia pachysepta,Anthozoa,URM-Cn-5872,NA,17803623.4,9900375.7,19662166.5,8041832.66303889,AM,81.228,55.609,4.806,Corals,51,394,q1
CORALS_Part3,133157,Scolymia vitiensis,Anthozoa,URM-Cn-5889,NA,20705941.6,12775297.6,24903941.3,8577297.986682022,AM,67.14,61.699,5.589,Corals,68,394,q1
CORALS_Part3,133158,Podabacia crustacea,Anthozoa,URM-Cn-5787,NA,22075359.1,10377509.3,23853086.9,8599781.540401388,AM,82.869,47.009,5.959,Corals,43,394,q2
CORALS_Part1,133160,Acropora austera,Anthozoa,URM-Cn-4715,NA,24610911.5,11944364.2,27273874.3,9281401.32953837,AM,77.705,48.533,6.643,Corals,203,394,q2
CORALS_Part1,133161,Platygyra contorta,Anthozoa,URM-Cn-5610,NA,15340360.4,3972423.8,16207728.8,3105055.3456048435,AM,78.165,25.895,4.141,Corals,12,394,q2
CORALS_Part1,133165,Oculina varicosa,Anthozoa,URM-Cn-5921,NA,3898108.0,1657570.2,4034975.8,1520702.3895815383,AM,91.743,42.522,1.052,Corals,18,394,q2
CORALS_Part1,133169,Stylophora mamillata,Anthozoa,URM-Cn-5993,NA,1306199.7,833725.5,1522311.7,617613.6139753944,AM,74.079,63.828,0.353,Corals,7,394,q1
CORALS_Part1,133172,Echinophyllia aspera,Anthozoa,SLB-62815,NA,27548720.5,9456404.7,28388556.0,8616569.102599438,AM,91.119,34.326,7.436,Corals,52,394,q2
CORALS_Part1,133175,Montipora efflorescens,Anthozoa,URM-Cn-4896,NA,25603731.1,12778718.8,27895430.1,10487019.75633411,AM,82.066,49.91,6.911,Corals,72,394,q2
CORALS_Part1,133176,Coscinaraea exesa,Anthozoa,SLB-117467,NA,19894106.9,7189433.2,20925797.3,6157742.747006204,AM,85.65,36.139,5.37,Corals,12,394,q2
CORALS_Part3,133177,Turbinaria patula,Anthozoa,URM-Cn-5472,1,16962542.0,6419322.0,17529605.6,5852258.323742702,AM,91.166,37.844,4.579,Corals,49,394,q2
CORALS_Part1,133178,Montastrea annuligera,Anthozoa,URM-Cn-5593,NA,19670632.9,11250636.8,23129850.0,7791419.804773915,AM,69.253,57.195,5.31,Corals,23,394,q1
CORALS_Part3,133182,Isopora brueggemanni,Anthozoa,SLB-184808,NA,14914068.6,10294916.3,18681306.7,6527678.157387811,AM,63.407,69.028,4.026,Corals,135,394,q1
CORALS_Part3,133183,Fungia granulosa,Anthozoa,URM-Cn-5761,NA,24750091.5,5994876.8,25316992.9,5427975.423341928,AM,90.544,24.222,6.681,Corals,23,394,q2
CORALS_Part1,133184,Mussismilia hispida,Anthozoa,SLB-62757,NA,688544.6,365727.8,712559.6,341712.7528768363,AM,93.434,53.116,0.186,Corals,13,394,q2
CORALS_Part3,133186,Montipora floweri,Anthozoa,URM-Cn-4900,NA,22901342.5,12323396.1,25760892.4,9463846.195866164,AM,76.796,53.811,6.182,Corals,51,394,q2
CORALS_Part3,133192,Oxypora glabra,Anthozoa,URM-Cn-5947,1,15235692.5,2999712.1,15556507.6,2678897.0630380926,AM,89.305,19.689,4.113,Corals,11,394,q2
CORALS_Part3,133193,Heliopora coerulea,Anthozoa,W-Oct-210725,NA,26364351.4,8485223.6,28107308.3,6742266.675465852,AM,79.459,32.184,7.117,Corals,79,394,q2
CORALS_Part1,133194,Montipora digitata,Anthozoa,URM-Cn-4893,NA,21444512.7,11638431.6,23535670.1,9547274.182153024,AM,82.032,54.272,5.789,Corals,50,394,q2
CORALS_Part1,133195,Acropora appressa,Anthozoa,SLB-93690,NA,3180519.5,1264631.7,3357554.9,1087596.3097159253,AM,86.001,39.762,0.859,Corals,10,394,q2
CORALS_Part3,133197,Pocillopora verrucosa,Anthozoa,URM-Cn-5984,NA,30742917.8,15350510.3,32569842.7,13523585.49909857,AM,88.099,49.932,8.298,Corals,161,394,q2
CORALS_Part1,133200,Oulophyllia crispa,Anthozoa,URM-Cn-5606,NA,25202921.4,6344008.3,25791569.9,5755359.786980849,AM,90.721,25.172,6.803,Corals,41,394,q2
CORALS_Part3,133201,Fungia scutaria,Anthozoa,SLB-190518,NA,26139398.8,6215829.7,26959762.2,5395466.25610516,AM,86.802,23.78,7.056,Corals,63,394,q2
CORALS_Part1,133203,Acropora tenella,Anthozoa,URM-Cn-4840,NA,8547060.9,9913989.4,14372431.1,4088619.2238672283,IUCN,47.837,86.212,2.676,Corals,25,394,q3
CORALS_Part3,133206,Acropora roseni,Anthozoa,URM-Cn-4819,NA,1189093.1,417487.8,1376739.1,229841.77100988122,AM,55.054,35.11,0.321,Corals,3,394,q4
CORALS_Part1,133209,Favites pentagona,Anthozoa,URM-Cn-5567,NA,25448833.6,8618118.4,26363066.1,7703885.863374526,AM,89.392,33.864,6.869,Corals,51,394,q2
CORALS_Part3,133210,Favia speciosa,Anthozoa,URM-Cn-5554,NA,27511141.6,13384619.6,29187111.3,11708649.954422789,AM,87.478,48.652,7.426,Corals,173,394,q2
CORALS_Part1,133212,Oculina diffusa,Anthozoa,URM-Cn-5915,NA,3332229.8,2057589.7,3869659.9,1520159.6479305902,AM,73.881,61.748,0.899,Corals,40,394,q1
CORALS_Part3,133213,Lithophyllon undulatum,Anthozoa,URM-Cn-5786,NA,10823100.3,2547098.7,11037608.7,2332590.313998144,AM,91.578,23.534,2.922,Corals,3,394,q2
CORALS_Part3,133215,Fungia tenuis,Anthozoa,URM-Cn-5777,NA,24787392.3,10452900.0,28375321.0,6864971.28092323,AM,65.675,42.17,6.691,Corals,33,394,q2
CORALS_Part3,133216,Porites lobata,Anthozoa,URM-Cn-6063,NA,29466112.9,5724547.2,30294915.5,4895744.545885728,AM,85.522,19.428,7.954,Corals,34,394,q2
CORALS_Part1,133217,Meandrina danae,Anthozoa,SLB-158789,NA,3283343.1,2354492.7,4025867.9,1611967.9056128042,AM,68.463,71.71,0.886,Corals,27,394,q1
CORALS_Part1,133218,Pachyseris foliosa,Anthozoa,URM-Cn-4975,NA,6025657.6,4248130.4,7666198.3,2607589.7136938022,AM,61.382,70.501,1.627,Corals,5,394,q3
CORALS_Part3,133219,Nemenzophyllia turbida,Anthozoa,URM-Cn-5486,NA,8522115.4,4128052.0,9303566.8,3346600.5824002298,AM,81.07,48.439,2.3,Corals,6,394,q2
CORALS_Part1,133220,Montipora caliculata,Anthozoa,URM-Cn-4882,NA,21484707.8,11449308.4,23297832.3,9636183.874166423,AM,84.164,53.291,5.799,Corals,40,394,q2
CORALS_Part3,133222,Pocillopora damicornis,Anthozoa,URM-Cn-5975,1,29937359.9,11399100.0,33318582.1,8017877.7798268795,AM,70.338,38.077,8.081,Corals,198,394,q2
CORALS_Part1,133223,Acropora donei,Anthozoa,URM-Cn-4740,NA,18587640.7,8128143.1,19388105.6,7327678.127048017,AM,90.152,43.729,5.017,Corals,27,394,q2
CORALS_Part3,133227,Astreopora expansa,Anthozoa,SLB-93757,NA,20881268.9,10753997.9,23200953.4,8434313.495666292,AM,78.43,51.501,5.637,Corals,39,394,q2
CORALS_Part3,133231,Diploastrea heliopora,Anthozoa,URM-Cn-5517,1,23920824.4,10725560.1,25494386.0,9151998.47019645,AM,85.329,44.838,6.457,Corals,72,394,q2
CORALS_Part1,133233,Acropora kimbeensis,Anthozoa,URM-Cn-4769,NA,9622131.9,6679606.3,11820199.3,4481538.880120997,AM,67.093,69.419,2.597,Corals,11,394,q1
CORALS_Part3,133236,Galaxea paucisepta,Anthozoa,URM-Cn-5907,NA,10653420.4,2302536.2,10817222.9,2138733.7727985675,AM,92.886,21.613,2.876,Corals,4,394,q2
CORALS_Part3,133237,Montastraea cavernosa,Anthozoa,SLB-62474,NA,5660885.0,6839159.7,8136639.9,4363404.769589661,IUCN,77.08,82.772,1.846,Corals,172,394,q1
CORALS_Part3,133238,Montipora hispida,Anthozoa,URM-Cn-4909,NA,24106002.5,13000469.4,26661469.7,10445002.304170476,AM,80.343,53.93,6.507,Corals,93,394,q2
CORALS_Part1,133239,Acropora nasuta,Anthozoa,URM-Cn-4792,NA,27456911.1,12720633.4,29492270.9,10685273.683502696,AM,84.0,46.329,7.412,Corals,270,394,q2
CORALS_Part1,133240,Pavona clavus,Anthozoa,URM-Cn-4982,NA,27628662.3,14958757.8,30263951.4,12323468.689572012,AM,82.383,54.142,7.458,Corals,106,394,q2
CORALS_Part1,133242,Pavona frondifera,Anthozoa,URM-Cn-4989,NA,20792047.9,13487624.3,26352425.4,7927246.827250274,AM,58.774,64.869,5.612,Corals,30,394,q3
CORALS_Part1,133244,Favites flexuosa,Anthozoa,URM-Cn-5563,NA,27164834.8,5169894.3,27432569.4,4902159.7972130235,AM,94.821,19.032,7.333,Corals,39,394,q2
CORALS_Part3,133246,Acanthastrea echinata,Anthozoa,URM-Cn-5846,NA,27477535.7,14758379.5,29859564.3,12376350.944166748,AM,83.86,53.711,7.417,Corals,138,394,q2
CORALS_Part3,133248,Acropora robusta,Anthozoa,URM-Cn-4816,NA,26229850.5,12001813.4,28245468.1,9986195.766464856,AM,83.206,45.756,7.08,Corals,188,394,q2
CORALS_Part1,133250,Acropora digitifera,Anthozoa,URM-Cn-4738,NA,26603682.4,12217911.0,28719042.7,10102550.652047295,AM,82.686,45.926,7.181,Corals,196,394,q2
CORALS_Part1,133251,Stylophora wellsi,Anthozoa,URM-Cn-5996,NA,1573544.8,1438893.3,2276979.1,735458.9847168208,AM,51.113,91.443,0.425,Corals,8,394,q3
CORALS_Part3,133252,Acropora tortuosa,Anthozoa,URM-Cn-4846,NA,11451033.8,3014985.2,12051013.3,2415005.630654904,AM,80.1,26.329,3.091,Corals,7,394,q2
CORALS_Part1,133253,Blastomussa wellsi,Anthozoa,URM-Cn-5860,NA,18143755.5,12462962.5,21803050.1,8803667.900221072,AM,70.639,68.69,4.898,Corals,39,394,q1
CORALS_Part3,133255,Agaricia humilis,Anthozoa,URM-Cn-4953,NA,3332980.2,1848017.4,3447155.5,1733842.108026711,AM,93.822,55.446,0.9,Corals,30,394,q1
CORALS_Part1,133256,Euphyllia glabrescens,Anthozoa,URM-Cn-5481,NA,24378384.2,13249830.4,26113516.0,11514698.615182597,AM,86.904,54.351,6.581,Corals,102,394,q2
CORALS_Part1,133258,Plerogyra sinuosa,Anthozoa,URM-Cn-5495,1,25784256.3,8887308.7,26955002.2,7716562.749819871,AM,86.827,34.468,6.96,Corals,84,394,q2
CORALS_Part1,133260,Trachyphyllia geoffroyi,Anthozoa,URM-Cn-6149,NA,19431093.6,18838082.7,25195269.9,13073906.43033645,AM,69.401,96.948,5.245,Corals,46,394,q1
CORALS_Part3,133261,Pavona danai,Anthozoa,URM-Cn-4983,NA,8600641.0,6538641.1,10894912.0,4244370.046387222,AM,64.912,76.025,2.322,Corals,7,394,q1
CORALS_Part1,133267,Astreopora listeri,Anthozoa,URM-Cn-4868,NA,21979102.4,11063606.0,24493341.7,8549366.740054892,AM,77.275,50.337,5.933,Corals,50,394,q2
CORALS_Part3,133268,Micromussa diminuta,Anthozoa,URM-Cn-5875,NA,7189635.5,4396965.4,8254643.3,3331957.6139674787,AM,75.779,61.157,1.941,Corals,7,394,q1
CORALS_Part1,133269,Heliofungia actiniformis,Anthozoa,URM-Cn-5782,NA,12661771.0,7694004.6,15146524.2,5209251.293460541,AM,67.705,60.766,3.418,Corals,30,394,q1
CORALS_Part1,133271,Acropora sarmentosa,Anthozoa,URM-Cn-4824,NA,19788039.9,9185327.1,21164922.4,7808444.621077097,AM,85.01,46.419,5.341,Corals,89,394,q2
CORALS_Part1,133272,Pectinia paeonia,Anthozoa,URM-Cn-5954,NA,19851005.0,6425246.6,20400824.5,5875427.106815491,AM,91.443,32.367,5.358,Corals,35,394,q2
CORALS_Part1,133277,Porites australiensis,Anthozoa,URM-Cn-6040,NA,23547412.2,4707547.5,24443232.4,3811727.2838211646,AM,80.971,19.992,6.356,Corals,3,394,q2
CORALS_Part3,133281,Madracis formosa,Anthozoa,URM-Cn-5963,NA,3489689.9,1907664.3,3637928.5,1759425.693878697,AM,92.229,54.666,0.942,Corals,37,394,q2
CORALS_Part1,133283,Acropora batunai,Anthozoa,URM-Cn-4718,NA,8403044.1,4996026.4,9468665.7,3930404.8476695796,AM,78.671,59.455,2.268,Corals,7,394,q1
CORALS_Part3,133284,Plesiastrea versipora,Anthozoa,URM-Cn-5620,NA,29257005.8,14814190.3,31741445.4,12329750.698233519,AM,83.229,50.635,7.897,Corals,100,394,q2
CORALS_Part3,133289,Euphyllia paraancora,Anthozoa,SLB-117478,NA,10660728.6,5521310.0,12150427.0,4031611.622856294,AM,73.019,51.791,2.878,Corals,7,394,q2
CORALS_Part1,133290,Favites abdita,Anthozoa,URM-Cn-5560,NA,27536013.5,6200353.0,27915829.5,5820536.961786027,AM,93.874,22.517,7.433,Corals,51,394,q2
CORALS_Part1,133291,Acropora striata,Anthozoa,URM-Cn-4835,NA,9899054.6,7946522.1,14409065.8,3436510.945586388,AM,43.245,80.276,2.672,Corals,14,394,q3
CORALS_Part1,133292,Astreopora myriophthalma,Anthozoa,URM-Cn-4871,NA,27772579.9,12575550.9,29645940.8,10702190.048898574,AM,85.103,45.28,7.497,Corals,68,394,q2
CORALS_Part3,133298,Montipora turgescens,Anthozoa,URM-Cn-4942,NA,26780266.5,14284557.1,28974545.7,12090277.954356588,AM,84.639,53.34,7.229,Corals,131,394,q2
CORALS_Part1,133302,Astreopora gracilis,Anthozoa,URM-Cn-4865,NA,19320183.7,11436157.5,22628342.3,8127998.985383928,AM,71.073,59.193,5.215,Corals,56,394,q1
CORALS_Part3,133304,Lobophyllia hataii,Anthozoa,URM-Cn-5870,NA,21708919.0,12936495.3,24426769.6,10218644.655310417,AM,78.991,59.591,5.86,Corals,71,394,q1
CORALS_Part3,133305,Montipora verrilli,Anthozoa,URM-Cn-4946,NA,2526518.5,178720.6,2546032.9,159206.09676722105,AM,89.081,7.074,0.682,Corals,9,394,q2
CORALS_Part1,133307,Favia rotundata,Anthozoa,URM-Cn-5553,NA,19725502.5,9417050.4,21590882.4,7551670.488567542,AM,80.191,47.74,5.325,Corals,33,394,q2
CORALS_Part1,133308,Fungia scruposa,Anthozoa,SLB-190516,NA,22535127.6,6748791.9,23521359.8,5762559.785005962,AM,85.387,29.948,6.083,Corals,21,394,q2
CORALS_Part1,133309,Pocillopora inflata,Anthozoa,URM-Cn-5981,NA,616363.5,623494.0,1029598.4,210259.073671369,IUCN,34.113,98.856,0.168,Corals,17,394,q3
