loiczid,n_spp
113887,35
113888,35
113889,36
113890,66
113891,72
113892,38
113893,38
113894,38
113895,39
113896,39
113897,45
113898,65
113899,74
113900,71
113901,63
113902,86
113903,67
113904,40
113905,38
113906,39
113907,38
113908,36
113909,40
113910,40
113911,64
113912,66
113913,63
113914,65
113915,38
113916,41
113917,50
113918,44
113919,46
113920,45
113921,46
113922,45
113923,45
113924,45
113925,44
113926,44
113927,45
113928,46
113929,47
113930,47
113931,46
113932,46
113933,46
113934,47
113935,48
113936,49
113937,49
113938,49
113939,49
113940,50
113941,50
113942,53
113943,55
113944,64
113945,67
113946,57
113947,93
113948,82
113949,117
114491,45
114492,42
114493,42
114494,42
114495,42
114496,42
114497,46
114498,71
114499,52
114500,53
114501,53
114502,53
114503,49
114504,52
114505,72
114506,76
114507,71
114508,73
114509,75
114510,96
114511,56
114512,53
114513,56
114514,56
114515,53
114516,56
114517,53
114518,54
114519,50
114520,51
114521,79
114522,55
114523,62
114524,37
114525,36
114526,36
114527,38
114528,38
114529,38
114530,35
114531,39
114532,36
114533,36
114534,36
114535,39
114536,38
114537,38
114538,39
114539,37
114540,36
114541,37
114542,36
114543,37
114544,37
114545,38
114546,45
114547,47
114548,47
114549,40
114550,49
114551,47
114552,46
114553,38
114554,37
114555,36
114556,36
114557,39
114558,36
114559,37
114560,39
114561,36
114562,36
114563,37
114564,37
114565,36
114566,36
114567,35
114568,35
114569,36
114570,36
114571,36
114572,35
114573,35
114574,36
114575,37
114576,37
114577,36
114578,35
114579,36
114580,36
114581,38
114582,39
114583,39
114584,39
114585,39
114586,39
114587,40
114588,39
114589,39
114590,39
114591,39
114592,39
114593,38
114594,39
114595,38
114596,37
114597,36
114598,36
114599,36
114600,36
114601,35
114602,34
114603,34
114604,35
114605,34
114606,35
114607,34
114608,36
114609,35
114610,36
114611,62
114612,37
114613,35
114614,35
114615,38
114616,38
114617,69
114618,76
114619,73
114620,92
114621,92
114622,171
114623,74
114624,70
114625,77
114626,70
114627,68
114628,41
114629,40
114630,40
114631,71
114632,68
114633,42
114634,46
114635,38
114636,39
114637,41
114638,44
114639,73
114640,45
114641,45
114642,45
114643,45
114644,45
114645,45
114646,45
114647,46
114648,46
114649,46
114650,47
114651,46
114652,47
114653,46
114654,49
114655,49
114656,49
114657,49
114658,49
114659,50
114660,50
114661,51
114662,51
114663,53
114664,53
114665,53
114666,60
114667,61
114668,124
114669,125
114670,113
114671,115
115211,41
115212,42
115213,41
115214,41
115215,35
115216,37
115217,38
115218,63
115219,45
115220,45
115221,48
115222,48
115223,51
115224,47
115225,50
115226,51
115227,52
115228,53
115229,75
115230,100
115231,90
115232,74
115233,88
115234,54
115235,52
115236,97
115237,87
115238,53
115239,81
115240,51
115241,52
115242,93
115243,38
115244,39
115245,38
115246,36
115247,38
115248,39
115249,36
115250,36
115251,36
115252,37
115253,39
115254,38
115255,39
115256,36
115257,37
115258,39
115259,41
115260,40
115261,37
115262,36
115263,37
115264,41
115265,49
115266,49
115267,49
115268,51
115269,49
115270,44
115271,40
115272,49
115273,47
115274,47
115275,36
115276,35
115277,38
115278,36
115279,35
115280,35
115281,35
115282,36
115283,38
115284,36
115285,38
115286,36
115287,37
115288,37
115289,36
115290,36
115291,38
115292,37
115293,36
115294,37
115295,36
115296,35
115297,36
115298,36
115299,36
115300,37
115301,37
115302,38
115303,38
115304,39
115305,39
115306,39
115307,39
115308,39
115309,38
115310,39
115311,38
115312,39
115313,39
115314,39
115315,38
115316,39
115317,36
115318,36
115319,35
115320,35
115321,34
115322,34
115323,34
115324,34
115325,34
115326,34
115327,34
115328,34
115329,34
115330,35
115331,34
115332,62
115333,41
115334,35
115335,35
115336,35
115337,36
115338,68
115339,37
115340,46
115341,36
115342,36
115343,91
115344,36
115345,45
115346,38
115347,37
115348,44
115349,46
115350,41
115351,71
115352,66
115353,65
115354,68
115355,41
115356,69
115357,44
115358,44
115359,44
115360,47
115361,51
115362,44
115363,45
115364,47
115365,47
115366,47
115367,47
115368,48
115369,47
115370,47
115371,46
115372,48
115373,47
115374,50
115375,50
115376,49
115377,49
115378,49
115379,50
115380,50
115381,51
115382,51
115383,52
115384,53
115385,77
115386,53
115387,53
115388,77
115389,152
115390,128
115391,107
115392,102
115931,44
115932,44
115933,41
115934,41
115935,35
115936,37
115937,38
115938,38
115939,40
115940,45
115941,49
115942,48
115943,50
115944,50
115945,52
115946,50
115947,53
115948,51
115949,50
115950,67
115951,99
115952,79
115953,73
115954,84
115955,81
115956,53
115957,76
115958,54
115959,75
115960,54
115961,74
115962,91
115963,69
115964,71
115965,72
115966,39
115967,35
115968,36
115969,39
115970,36
115971,39
115972,36
115973,39
115974,36
115975,39
115976,36
115977,36
115978,36
115979,40
115980,40
115981,40
115982,37
115983,38
115984,39
115985,44
115986,42
115987,44
115988,49
115989,49
115990,49
115991,49
115992,49
115993,41
115994,46
115995,35
115996,36
115997,36
115998,36
115999,39
116000,36
116001,37
116002,36
116003,36
116004,37
116005,39
116006,38
116007,37
116008,37
116009,37
116010,37
116011,38
116012,36
116013,36
116014,37
116015,38
116016,36
116017,36
116018,36
116019,36
116020,36
116021,37
116022,38
116023,38
116024,39
116025,38
116026,38
116027,38
116028,38
116029,38
116030,38
116031,39
116032,38
116033,38
116034,38
116035,38
116036,38
116037,36
116038,35
116039,35
116040,35
116041,34
116042,35
116043,35
116044,35
116045,35
116046,35
116047,34
116048,34
116049,34
116050,35
116051,34
116052,34
116053,33
116054,33
116055,34
116056,34
116057,39
116058,72
116059,67
116060,36
116061,39
116062,35
116063,38
116064,39
116065,35
116066,56
116067,42
116068,35
116069,59
116070,63
116071,50
116072,63
116073,46
116074,41
116075,41
116076,41
116077,43
116078,43
116079,43
116080,43
116081,46
116082,42
116083,43
116084,45
116085,45
116086,45
116087,45
116088,46
116089,46
116090,57
116091,58
116092,54
116093,47
116094,46
116095,46
116096,48
116097,48
116098,49
116099,49
116100,52
116101,53
116102,52
116103,51
116104,49
116105,59
116106,77
116107,60
116108,53
116109,74
116110,78
116111,116
116112,118
116113,107
116651,45
116652,50
116653,49
116654,49
116655,36
116656,37
116657,36
116658,38
116659,35
116660,38
116661,41
116662,39
116663,50
116664,48
116665,50
116666,49
116667,49
116668,55
116669,42
116670,52
116671,46
116672,69
116673,70
116674,72
116675,72
116676,75
116677,74
116678,52
116679,52
116680,53
116681,52
116682,48
116683,42
116684,44
116685,42
116686,39
116687,42
116688,41
116689,39
116690,39
116691,39
116692,40
116693,42
116694,43
116695,43
116696,39
116697,41
116698,41
116699,40
116700,43
116701,46
116702,44
116703,41
116704,40
116705,45
116706,50
116707,51
116708,45
116709,49
116710,41
116711,51
116712,49
116713,51
116714,53
116715,44
116716,40
116717,39
116718,38
116719,37
116720,37
116721,37
116722,37
116723,37
116724,38
116725,40
116726,39
116727,40
116728,38
116729,39
116730,40
116731,40
116732,39
116733,38
116734,38
116735,37
116736,37
116737,37
116738,37
116739,37
116740,37
116741,37
116742,40
116743,39
116744,39
116745,39
116746,39
116747,39
116748,39
116749,39
116750,40
116751,40
116752,39
116753,39
116754,39
116755,40
116756,39
116757,38
116758,38
116759,38
116760,39
116761,37
116762,37
116763,36
116764,37
116765,37
116766,36
116767,36
116768,36
116769,36
116770,36
116771,36
116772,36
116773,34
116774,34
116775,34
116776,35
116777,34
116778,35
116779,35
116780,35
116781,37
116782,35
116783,36
116784,37
116785,35
116786,59
116787,59
116788,41
116789,38
116790,39
116791,41
116792,66
116793,72
116794,69
116795,69
116796,55
116797,43
116798,42
116799,44
116800,44
116801,44
116802,44
116803,43
116804,44
116805,46
116806,46
116807,48
116808,47
116809,48
116810,49
116811,48
116812,50
116813,49
116814,47
116815,46
116816,47
116817,48
116818,49
116819,50
116820,76
116821,52
116822,52
116823,52
116824,51
116825,50
116826,51
116827,50
116828,52
116829,75
116830,81
116831,84
116832,89
116833,115
116834,105
116836,93
116841,102
116842,100
116843,114
116844,97
117371,51
117372,49
117373,38
117374,40
117375,37
117376,37
117377,37
117378,38
117379,37
117380,37
117381,41
117382,40
117383,49
117384,46
117385,42
117386,42
117387,39
117388,45
117389,43
117390,43
117391,42
117392,95
117393,74
117394,42
117395,81
117396,41
117397,72
117398,52
117399,80
117400,109
117401,98
117402,73
117403,43
117404,43
117405,41
117406,41
117407,42
117408,39
117409,40
117410,40
117411,40
117412,40
117413,44
117414,44
117415,40
117416,39
117417,40
117418,41
117419,41
117420,41
117421,44
117422,45
117423,44
117424,43
117425,41
117426,42
117427,41
117428,41
117429,40
117430,40
117431,41
117432,43
117433,41
117434,43
117435,40
117436,40
117437,42
117438,40
117439,38
117440,37
117441,37
117442,36
117443,37
117444,37
117445,37
117446,38
117447,38
117448,39
117449,40
117450,40
117451,40
117452,40
117453,40
117454,37
117455,40
117456,38
117457,37
117458,37
117459,37
117460,37
117461,40
117462,39
117463,39
117464,40
117465,39
117466,39
117467,39
117468,40
117469,40
117470,40
117471,40
117472,40
117473,40
117474,39
117475,41
117476,40
117477,39
117478,39
117479,39
117480,40
117481,37
117482,37
117483,37
117484,37
117485,36
117486,36
117487,36
117488,36
117489,36
117490,37
117491,37
117492,36
117493,34
117494,34
117495,34
117496,34
117497,34
117498,34
117499,34
117500,35
117501,35
117502,35
117503,35
117504,35
117505,34
117506,34
117507,35
117508,38
117509,36
117510,45
117511,63
117512,68
117513,70
117514,68
117515,51
117516,70
117517,52
117518,42
117519,43
117520,71
117521,71
117522,42
117523,42
117524,43
117525,45
117526,44
117527,46
117528,46
117529,46
117530,47
117531,47
117532,48
117533,48
117534,48
117535,46
117536,48
117537,47
117538,47
117539,51
117540,77
117541,58
117542,53
117543,46
117544,44
117545,46
117546,52
117547,48
117548,78
117549,87
117550,92
117551,67
117552,56
117553,134
117554,128
117555,104
117556,98
117557,97
117560,109
117561,65
117562,67
117563,112
117564,116
117565,40
118091,40
118092,41
118093,39
118094,41
118095,39
118096,39
118097,37
118098,39
118099,38
118100,38
118101,40
118102,40
118103,40
118104,43
118105,40
118106,39
118107,38
118108,40
118109,43
118110,43
118111,40
118112,44
118113,42
118114,99
118115,42
118116,43
118117,83
118118,82
118119,43
118120,41
118121,42
118122,73
118123,46
118124,44
118125,44
118126,44
118127,44
118128,44
118129,41
118130,41
118131,41
118132,41
118133,41
118134,41
118135,41
118136,40
118137,44
118138,45
118139,42
118140,47
118141,46
118142,44
118143,44
118144,44
118145,41
118146,40
118147,40
118148,39
118149,44
118150,40
118151,39
118152,39
118153,41
118154,41
118155,39
118156,41
118157,41
118158,43
118159,40
118160,40
118161,43
118162,40
118163,41
118164,41
118165,42
118166,42
118167,44
118168,44
118169,42
118170,42
118171,40
118172,40
118173,41
118174,41
118175,41
118176,39
118177,40
118178,40
118179,42
118180,41
118181,41
118182,41
118183,40
118184,40
118185,40
118186,40
118187,40
118188,40
118189,40
118190,40
118191,40
118192,40
118193,40
118194,40
118195,40
118196,40
118197,39
118198,38
118199,39
118200,40
118201,39
118202,39
118203,39
118204,39
118205,38
118206,38
118207,38
118208,38
118209,36
118210,36
118211,36
118212,36
118213,35
118214,51
118215,35
118216,35
118217,35
118218,35
118219,35
118220,35
118221,36
118222,36
118223,36
118224,36
118225,36
118226,35
118227,35
118228,36
118229,35
118230,35
118231,38
118232,38
118233,50
118234,65
118235,48
118236,70
118237,71
118238,42
118239,43
118240,42
118241,42
118242,70
118243,43
118244,43
118245,48
118246,42
118247,42
118248,45
118249,43
118250,45
118251,46
118252,47
118253,46
118254,46
118255,46
118256,48
118257,48
118258,49
118259,47
118260,49
118261,57
118262,46
118263,40
118264,40
118265,38
118266,39
118267,44
118268,88
118269,100
118270,81
118271,51
118272,54
118273,50
118274,49
118275,66
118276,112
118277,101
118278,95
118279,80
118280,86
118281,73
118282,49
118283,42
118284,50
118811,41
118812,41
118813,41
118814,41
118815,40
118816,39
118817,37
118818,39
118819,40
118820,39
118821,41
118822,41
118823,41
118824,42
118825,43
118826,43
118827,40
118828,38
118829,41
118830,42
118831,41
118832,44
118833,41
118834,76
118835,51
118836,81
118837,81
118838,97
118839,80
118840,80
118841,44
118842,46
118843,44
118844,44
118845,44
118846,44
118847,43
118848,42
118849,42
118850,42
118851,44
118852,46
118853,43
118854,43
118855,41
118856,41
118857,41
118858,43
118859,46
118860,44
118861,45
118862,45
118863,45
118864,44
118865,42
118866,41
118867,44
118868,41
118869,42
118870,42
118871,41
118872,41
118873,43
118874,41
118875,41
118876,41
118877,41
118878,41
118879,43
118880,44
118881,44
118882,41
118883,41
118884,41
118885,43
118886,43
118887,44
118888,44
118889,42
118890,42
118891,42
118892,42
118893,41
118894,42
118895,42
118896,41
118897,42
118898,43
118899,43
118900,43
118901,41
118902,41
118903,40
118904,41
118905,40
118906,40
118907,40
118908,40
118909,40
118910,39
118911,39
118912,41
118913,40
118914,39
118915,41
118916,41
118917,39
118918,38
118919,39
118920,40
118921,39
118922,39
118923,39
118924,39
118925,39
118926,39
118927,39
118928,38
118929,37
118930,36
118931,37
118932,36
118933,35
118934,35
118935,35
118936,35
118937,35
118938,61
118939,40
118940,35
118941,36
118942,61
118943,37
118944,36
118945,36
118946,36
118947,35
118948,35
118949,35
118950,35
118951,37
118952,37
118953,38
118954,54
118955,50
118956,42
118957,65
118958,41
118959,42
118960,40
118961,42
118962,40
118963,40
118964,40
118965,43
118966,42
118967,56
118968,44
118969,44
118970,44
118971,51
118972,46
118973,46
118974,45
118975,45
118976,46
118977,47
118978,47
118979,46
118980,46
118981,44
118982,40
118983,40
118984,38
118985,39
118986,40
118987,75
118988,74
118989,93
118990,74
118991,52
118992,51
118993,50
118994,51
118995,68
118996,97
118997,123
118998,116
118999,114
119000,112
119001,91
119002,54
119003,41
119004,83
119005,60
119531,42
119532,44
119533,46
119534,41
119535,41
119536,41
119537,42
119538,43
119539,43
119540,42
119541,42
119542,42
119543,42
119544,41
119545,44
119546,44
119547,44
119548,43
119549,40
119550,40
119551,44
119552,43
119553,44
119554,43
119555,229
119556,104
119557,95
119558,89
119559,75
119560,77
119561,50
119562,58
119563,49
119564,78
119565,83
119566,45
119567,46
119568,45
119569,44
119570,44
119571,43
119572,46
119573,46
119574,44
119575,42
119576,45
119577,43
119578,45
119579,47
119580,47
119581,49
119582,48
119583,46
119584,45
119585,44
119586,44
119587,45
119588,41
119589,42
119590,49
119591,44
119592,45
119593,43
119594,45
119595,44
119596,49
119597,42
119598,46
119599,44
119600,43
119601,42
119602,43
119603,41
119604,41
119605,43
119606,44
119607,44
119608,47
119609,46
119610,45
119611,45
119612,45
119613,45
119614,45
119615,45
119616,45
119617,44
119618,44
119619,44
119620,44
119621,44
119622,44
119623,46
119624,46
119625,44
119626,44
119627,43
119628,44
119629,41
119630,41
119631,43
119632,41
119633,42
119634,41
119635,42
119636,41
119637,40
119638,39
119639,38
119640,40
119641,39
119642,40
119643,39
119644,39
119645,39
119646,40
119647,38
119648,38
119649,39
119650,39
119651,39
119652,39
119653,38
119654,37
119655,38
119656,37
119657,36
119658,80
119659,58
119660,46
119661,37
119662,61
119663,39
119664,37
119665,37
119666,36
119667,36
119668,36
119669,36
119670,36
119671,37
119672,40
119673,41
119674,42
119675,43
119676,43
119677,42
119678,41
119679,38
119680,37
119681,68
119682,40
119683,40
119684,42
119685,42
119686,42
119687,43
119688,41
119689,42
119690,44
119691,46
119692,44
119693,47
119694,72
119695,43
119696,51
119697,46
119698,45
119699,42
119700,41
119701,40
119702,39
119703,38
119704,40
119705,40
119706,41
119707,72
119708,83
119709,82
119710,74
119711,47
119712,51
119713,60
119714,71
119715,72
119716,65
119717,62
119718,72
119719,57
119720,46
119721,35
119722,38
119723,36
119724,38
119725,63
119726,40
120251,45
120252,42
120253,78
120254,42
120255,44
120256,44
120257,46
120258,46
120259,46
120260,43
120261,45
120262,44
120263,45
120264,46
120265,43
120266,45
120267,47
120268,47
120269,46
120270,44
120271,44
120272,43
120273,44
120274,44
120275,243
120276,241
120277,84
120278,88
120279,89
120280,84
120281,49
120282,51
120283,49
120284,78
120285,91
120286,51
120287,50
120288,50
120289,49
120290,46
120291,45
120292,46
120293,49
120294,49
120295,47
120296,47
120297,47
120298,47
120299,46
120300,45
120301,46
120302,49
120303,47
120304,48
120305,47
120306,44
120307,46
120308,44
120309,44
120310,47
120311,47
120312,46
120313,45
120314,45
120315,47
120316,47
120317,47
120318,48
120319,45
120320,46
120321,47
120322,47
120323,43
120324,43
120325,45
120326,44
120327,45
120328,47
120329,48
120330,47
120331,47
120332,47
120333,47
120334,47
120335,47
120336,47
120337,46
120338,47
120339,47
120340,45
120341,46
120342,48
120343,49
120344,48
120345,49
120346,48
120347,46
120348,48
120349,44
120350,44
120351,44
120352,43
120353,43
120354,43
120355,41
120356,41
120357,40
120358,40
120359,41
120360,41
120361,40
120362,40
120363,40
120364,40
120365,39
120366,39
120367,38
120368,38
120369,38
120370,38
120371,38
120372,39
120373,38
120374,38
120375,37
120376,38
120377,36
120378,36
120379,36
120380,65
120381,37
120382,37
120383,40
120384,37
120385,39
120386,36
120387,37
120388,37
120389,40
120390,36
120391,69
120392,75
120393,40
120394,42
120395,47
120396,47
120397,66
120398,39
120399,37
120400,39
120401,39
120402,40
120403,40
120404,40
120405,51
120406,47
120407,40
120408,41
120409,42
120410,41
120411,45
120412,45
120413,42
120414,44
120415,43
120416,44
120417,42
120418,40
120419,42
120420,40
120421,39
120422,39
120423,39
120424,49
120425,70
120426,72
120427,79
120428,67
120429,55
120430,50
120431,55
120432,72
120433,71
120434,67
120435,73
120436,71
120437,56
120438,65
120439,52
120440,46
120441,33
120442,39
120443,36
120444,30
120445,46
120446,47
120971,47
120972,48
120973,76
120974,51
120975,48
120976,48
120977,48
120978,48
120979,49
120980,47
120981,47
120982,47
120983,48
120984,48
120985,47
120986,48
120987,47
120988,50
120989,50
120990,50
120991,48
120992,49
120993,49
120994,50
120995,83
120996,246
120997,130
120998,101
120999,94
121000,82
121001,61
121002,61
121003,52
121004,54
121005,53
121006,51
121007,52
121008,51
121009,51
121010,51
121011,51
121012,50
121013,50
121014,50
121015,51
121016,49
121017,48
121018,48
121019,48
121020,48
121021,50
121022,48
121023,51
121024,52
121025,51
121026,52
121027,48
121028,48
121029,48
121030,48
121031,48
121032,47
121033,46
121034,46
121035,47
121036,48
121037,51
121038,51
121039,51
121040,50
121041,51
121042,52
121043,51
121044,51
121045,51
121046,51
121047,50
121048,51
121049,49
121050,50
121051,51
121052,51
121053,51
121054,51
121055,53
121056,57
121057,50
121058,51
121059,50
121060,51
121061,64
121062,52
121063,51
121064,50
121065,50
121066,52
121067,50
121068,51
121069,50
121070,49
121071,50
121072,50
121073,49
121074,48
121075,48
121076,48
121077,47
121078,48
121079,44
121080,44
121081,41
121082,42
121083,43
121084,44
121085,43
121086,41
121087,40
121088,43
121089,40
121090,40
121091,40
121092,41
121093,39
121094,39
121095,39
121096,39
121097,39
121098,39
121099,39
121100,41
121101,39
121102,39
121103,39
121104,40
121105,42
121106,39
121107,38
121108,38
121109,41
121110,40
121111,91
121112,90
121113,69
121114,61
121115,43
121116,72
121117,47
121118,42
121119,47
121120,42
121121,42
121122,44
121123,41
121124,40
121125,43
121126,42
121127,41
121128,42
121129,42
121130,41
121131,42
121132,40
121133,43
121134,41
121135,43
121136,42
121137,41
121138,40
121139,38
121140,41
121141,40
121142,48
121143,96
121144,92
121145,73
121146,175
121147,137
121148,47
121149,50
121150,75
121151,79
121152,73
121153,77
121154,49
121155,73
121156,90
121157,57
121158,83
121159,52
121160,60
121161,59
121162,57
121163,43
121164,46
121165,54
121166,84
121691,48
121692,48
121693,52
121694,76
121695,48
121696,48
121697,48
121698,48
121699,48
121700,48
121701,48
121702,48
121703,48
121704,51
121705,48
121706,48
121707,48
121708,47
121709,51
121710,50
121711,50
121712,50
121713,51
121714,51
121715,50
121716,96
121717,90
121718,100
121719,94
121720,63
121721,81
121722,52
121723,53
121724,53
121725,54
121726,54
121727,52
121728,81
121729,52
121730,51
121731,51
121732,51
121733,51
121734,49
121735,51
121736,48
121737,48
121738,48
121739,52
121740,51
121741,48
121742,51
121743,52
121744,52
121745,48
121746,50
121747,48
121748,51
121749,48
121750,48
121751,48
121752,48
121753,47
121754,48
121755,48
121756,51
121757,52
121758,51
121759,52
121760,53
121761,54
121762,53
121763,53
121764,53
121765,53
121766,52
121767,52
121768,52
121769,51
121770,52
121771,52
121772,52
121773,52
121774,52
121775,52
121776,52
121777,52
121778,61
121779,53
121780,52
121781,51
121782,53
121783,52
121784,51
121785,51
121786,52
121787,52
121788,51
121789,50
121790,50
121791,51
121792,52
121793,50
121794,50
121795,51
121796,50
121797,49
121798,49
121799,46
121800,46
121801,42
121802,45
121803,45
121804,45
121805,44
121806,43
121807,42
121808,44
121809,43
121810,44
121811,43
121812,43
121813,42
121814,41
121815,43
121816,44
121817,42
121818,42
121819,42
121820,42
121821,43
121822,42
121823,42
121824,43
121825,43
121826,44
121827,41
121828,41
121829,43
121830,42
121831,41
121832,41
121833,43
121834,43
121835,42
121836,51
121837,70
121838,42
121839,42
121840,41
121841,44
121842,42
121843,41
121844,40
121845,43
121846,40
121847,42
121848,39
121849,39
121850,41
121851,42
121852,40
121853,43
121854,44
121855,41
121856,41
121857,42
121858,42
121859,40
121860,40
121861,67
121862,66
121863,90
121864,87
121865,94
121866,128
121867,70
121868,42
121869,46
121870,89
121871,83
121872,52
121873,46
121874,47
121875,76
121876,95
121877,84
121878,86
121879,88
121880,63
121881,47
121882,50
121883,44
121884,45
121885,52
121886,74
122411,48
122412,48
122413,48
122414,48
122415,48
122416,48
122417,48
122418,48
122419,48
122420,48
122421,48
122422,48
122423,48
122424,48
122425,49
122426,49
122427,49
122428,49
122429,52
122430,50
122431,47
122432,50
122433,51
122434,50
122435,50
122436,51
122437,80
122438,95
122439,106
122440,246
122441,103
122442,92
122443,80
122444,51
122445,50
122446,51
122447,52
122448,50
122449,51
122450,51
122451,52
122452,52
122453,50
122454,49
122455,50
122456,50
122457,50
122458,48
122459,48
122460,52
122461,50
122462,52
122463,52
122464,49
122465,50
122466,50
122467,48
122468,48
122469,48
122470,50
122471,48
122472,52
122473,51
122474,50
122475,50
122476,51
122477,52
122478,52
122479,52
122480,52
122481,51
122482,53
122483,53
122484,53
122485,54
122486,53
122487,53
122488,53
122489,53
122490,53
122491,53
122492,53
122493,53
122494,53
122495,53
122496,54
122497,53
122498,53
122499,53
122500,53
122501,52
122502,53
122503,53
122504,52
122505,52
122506,52
122507,52
122508,52
122509,51
122510,51
122511,52
122512,52
122513,51
122514,52
122515,52
122516,53
122517,49
122518,48
122519,48
122520,48
122521,49
122522,48
122523,48
122524,47
122525,48
122526,47
122527,48
122528,48
122529,47
122530,47
122531,46
122532,46
122533,44
122534,43
122535,43
122536,43
122537,44
122538,44
122539,44
122540,45
122541,45
122542,45
122543,45
122544,46
122545,44
122546,45
122547,45
122548,45
122549,45
122550,43
122551,40
122552,42
122553,43
122554,42
122555,44
122556,53
122557,45
122558,46
122559,45
122560,43
122561,42
122562,44
122563,43
122564,43
122565,42
122566,43
122567,41
122568,42
122569,40
122570,40
122571,44
122572,44
122573,41
122574,41
122575,44
122576,43
122577,42
122578,47
122579,47
122580,46
122581,68
122582,69
122583,68
122584,70
122585,88
122586,91
122587,48
122588,47
122589,77
122590,84
122591,84
122592,75
122593,51
122594,49
122595,74
122596,87
122597,93
122598,84
122599,82
122600,77
122601,65
122602,53
122603,50
122604,52
122605,53
122606,82
123131,47
123132,48
123133,48
123134,51
123135,51
123136,48
123137,48
123138,48
123139,48
123140,48
123141,48
123142,48
123143,48
123144,48
123145,48
123146,48
123147,49
123148,49
123149,48
123150,48
123151,47
123152,47
123153,51
123154,50
123155,50
123156,51
123157,51
123158,51
123159,52
123160,92
123161,90
123162,104
123163,88
123164,52
123165,51
123166,50
123167,51
123168,50
123169,52
123170,52
123171,52
123172,51
123173,52
123174,49
123175,52
123176,54
123177,51
123178,48
123179,48
123180,50
123181,52
123182,52
123183,53
123184,52
123185,53
123186,52
123187,51
123188,50
123189,53
123190,52
123191,51
123192,53
123193,52
123194,51
123195,52
123196,52
123197,51
123198,51
123199,51
123200,52
123201,52
123202,52
123203,53
123204,53
123205,53
123206,53
123207,53
123208,53
123209,53
123210,53
123211,54
123212,53
123213,53
123214,53
123215,53
123216,53
123217,53
123218,52
123219,53
123220,53
123221,52
123222,53
123223,53
123224,53
123225,53
123226,53
123227,52
123228,52
123229,52
123230,52
123231,52
123232,52
123233,52
123234,52
123235,52
123236,52
123237,50
123238,50
123239,49
123240,49
123241,48
123242,48
123243,48
123244,49
123245,49
123246,48
123247,48
123248,49
123249,48
123250,50
123251,47
123252,47
123253,45
123254,45
123255,42
123256,42
123257,44
123258,44
123259,44
123260,45
123261,47
123262,46
123263,45
123264,45
123265,46
123266,46
123267,46
123268,46
123269,47
123270,46
123271,44
123272,46
123273,45
123274,43
123275,44
123276,46
123277,45
123278,48
123279,47
123280,74
123281,45
123282,44
123283,80
123284,73
123285,45
123286,42
123287,42
123288,40
123289,40
123290,43
123291,56
123292,44
123293,53
123294,71
123295,45
123296,49
123297,49
123298,49
123299,69
123300,70
123301,72
123302,81
123303,80
123304,64
123305,48
123306,44
123307,45
123308,56
123309,82
123310,73
123311,51
123312,58
123313,58
123314,50
123315,74
123316,60
123317,177
123318,63
123319,52
123320,72
123321,63
123322,53
123323,48
123324,57
123325,71
123326,76
123851,51
123852,48
123853,48
123854,52
123855,47
123856,48
123857,48
123858,47
123859,47
123860,47
123861,47
123862,47
123863,46
123864,49
123865,46
123866,46
123867,46
123868,51
123869,46
123870,46
123871,46
123872,46
123873,47
123874,47
123875,49
123876,53
123877,51
123878,50
123879,49
123880,91
123881,89
123882,235
123883,98
123884,52
123885,65
123886,50
123887,49
123888,50
123889,52
123890,52
123891,51
123892,52
123893,51
123894,51
123895,52
123896,54
123897,52
123898,50
123899,47
123900,50
123901,52
123902,49
123903,51
123904,51
123905,49
123906,53
123907,52
123908,52
123909,51
123910,52
123911,52
123912,52
123913,53
123914,52
123915,52
123916,52
123917,52
123918,51
123919,51
123920,51
123921,52
123922,51
123923,52
123924,52
123925,52
123926,53
123927,53
123928,52
123929,52
123930,52
123931,52
123932,52
123933,52
123934,52
123935,52
123936,52
123937,52
123938,52
123939,52
123940,53
123941,52
123942,52
123943,52
123944,52
123945,52
123946,52
123947,52
123948,52
123949,51
123950,51
123951,51
123952,52
123953,52
123954,52
123955,52
123956,52
123957,51
123958,50
123959,49
123960,50
123961,48
123962,48
123963,48
123964,49
123965,48
123966,49
123967,49
123968,49
123969,49
123970,50
123971,49
123972,49
123973,48
123974,48
123975,47
123976,47
123977,45
123978,44
123979,44
123980,45
123981,45
123982,45
123983,45
123984,45
123985,46
123986,46
123987,45
123988,46
123989,47
123990,45
123991,46
123992,45
123993,46
123994,45
123995,47
123996,47
123997,73
123998,50
123999,44
124000,45
124001,57
124002,71
124003,56
124004,70
124005,42
124006,39
124007,39
124008,41
124009,51
124010,52
124011,69
124012,72
124013,73
124014,73
124015,72
124016,71
124017,74
124018,72
124019,80
124020,75
124021,72
124022,79
124023,56
124024,56
124025,47
124026,49
124027,52
124028,82
124029,72
124030,50
124031,73
124032,74
124033,74
124034,59
124035,58
124036,83
124037,93
124038,48
124039,74
124040,63
124041,64
124042,52
124043,62
124044,50
124045,84
124046,53
124571,52
124572,48
124573,54
124574,78
124575,47
124576,48
124577,48
124578,48
124579,48
124580,48
124581,48
124582,48
124583,47
124584,46
124585,46
124586,46
124587,47
124588,47
124589,47
124590,48
124591,51
124592,47
124593,47
124594,47
124595,48
124596,50
124597,51
124598,51
124599,50
124600,53
124601,79
124602,92
124603,91
124604,85
124605,51
124606,51
124607,50
124608,51
124609,52
124610,51
124611,52
124612,52
124613,50
124614,51
124615,52
124616,52
